ITZ_GEOID,pop_density,percent_non_hispanic_or_latino_white_alone,percent_non_hispanic_black_alone,percent_hispanic_any_race,percent_non_hispanic_asian_alone,median_age,per_capita_income,resid_unit_density,percent_multi_family_units,percent_occupied_housing_units,median_gross_rent,median_home_value,percent_households_with_people_under_18,percent_of_households_in_same_house_year_ago,percent_bachelor_degree_or_higher,percent_car_commuters,percent_public_transport_commuters,percent_public_transport_trips_under_45_min,percent_car_trips_under_45_min
QN709,140972.8750692318,44.9,2.1,8.3,36.2,38.9,44894.0,54001.11178148685,51.4,94.2,1876.0,834500.0,34.8,80.6,57.3,24.281805745554035,63.74829001367989,1.5021459227467808,46.11267605633803
QN711,184792.09763609615,50.3,1.7,16.2,27.7,41.8,53566.0,86263.06046598162,87.2,92.6,1761.0,344000.0,25.1,92.2,59.6,27.688250805742747,62.613536478171696,1.3570425830603647,16.751322751322753
QN716,0.0,,,,,,,0.0,,,,,,,,,,,
QN719,165483.7532850232,46.1,5.3,17.2,26.6,47.1,29427.0,73850.00966944432,73.80000000000001,92.6,1598.0,780200.0,15.8,90.7,40.3,28.52112676056338,55.721830985915496,3.0647709320695107,40.46296296296297
QN721,289941.031678452,56.5,0.7,13.7,21.0,47.4,40498.0,154626.7742648569,86.4,85.3,1324.0,301000.0,21.9,86.6,43.5,19.83143282102132,55.726326227069904,1.9483985765124556,20.85
QN729,80059.93348315374,44.9,3.1,8.4,40.0,44.4,45230.0,29193.74053247917,14.0,89.9,1446.0,856300.0,34.0,89.4,53.2,26.013986013986013,66.57342657342657,1.680672268907563,86.12903225806451
QN731,85445.41014407678,62.6,0.0,4.8,30.5,40.6,48916.0,34189.50385990598,28.5,90.2,1833.0,904800.0,32.7,92.1,58.3,42.31332357247438,38.94582723279649,8.496240601503759,45.39792387543252
QN194,103333.54000041599,1.3,47.6,11.2,17.6,39.6,35868.0,31907.624903309643,33.3,91.8,1625.0,410400.0,38.7,93.4,20.0,58.13953488372093,33.458364591147784,5.941704035874439,15.251612903225807
QN199,4865.897777104834,16.4,32.0,30.8,20.8,35.7,17958.0,2115.3041986553294,90.4,53.5,1438.0,675000.0,25.9,50.5,20.4,23.56020942408377,68.58638743455498,36.10687022900763,108.44444444444444
QN205,21311.587952931583,8.2,1.0,80.1,10.7,42.4,25473.0,7846.86869355389,79.5,87.3,1565.0,700800.0,32.5,97.7,14.8,27.615780445969126,62.43567753001715,16.813186813186814,100.80745341614906
QN269.01,467918.2518689929,4.4,0.4,60.3,33.7,37.0,22607.0,164266.16576186396,90.2,93.1,1667.0,364400.0,29.5,88.9,22.0,8.011760382212422,79.19882396177876,2.125290023201856,56.8348623853211
QN424,50227.67026195849,0.5,90.2,1.8,1.5,40.9,35497.0,17082.40152654015,9.399999999999995,90.5,1608.0,484100.0,35.7,90.1,37.8,57.232142857142854,42.5,2.773109243697479,26.224648985959437
QN622,51116.139000045434,0.7,85.1,13.2,0.6,46.4,38562.0,16760.596705247735,21.1,95.3,1218.0,446400.0,26.6,89.8,35.4,66.79316888045541,31.119544592030362,4.939024390243903,23.551136363636363
QN671,115341.87413204885,67.1,0.0,5.9,26.4,46.7,45130.0,41391.52387386356,7.0,99.2,2250.0,657800.0,24.9,93.3,39.7,43.18568994889267,46.84838160136286,5.3090909090909095,25.91715976331361
QN749,42922.87811103121,69.6,0.0,5.0,21.5,41.7,85461.0,17902.05413168272,21.0,89.8,2823.0,1570800.0,28.8,79.4,87.2,30.379746835443036,44.778481012658226,6.996466431095406,95.15625
QN797.02,167481.59499560526,9.0,0.4,10.6,78.1,38.7,18185.0,65623.61918530602,93.0,86.5,1534.0,550500.0,30.9,94.4,19.2,35.51797040169133,39.904862579281186,3.814569536423841,17.574404761904763
QN954,80617.20419740281,10.6,61.3,19.7,5.2,34.9,27050.0,28339.38112811927,59.099999999999994,86.9,1746.0,391900.0,41.3,88.7,25.4,49.8110037799244,43.21713565728685,1.6909620991253642,9.224283305227656
QN998.02,144133.76431387238,20.0,63.3,12.7,3.4,38.2,29125.0,66815.04459084367,95.9,89.7,1212.0,,26.4,88.5,44.0,45.50214183722037,46.21608757734412,2.131822863027806,12.405857740585773
QN1277,36485.09491882987,77.2,8.5,2.2,12.1,42.6,56804.0,11990.122479549069,0.6000000000000056,94.4,,897400.0,36.3,96.4,59.7,62.84153005464481,29.933211900425015,2.738336713995943,10.36714975845411
QN9901,,,,,,,,,,,,,,,,,,,
QN254,171105.89691198422,2.6,54.7,19.5,11.2,33.1,19211.0,53252.86315238568,79.89999999999999,93.8,1002.0,420800.0,45.6,89.5,13.5,43.399685699319015,46.04504976427449,1.2343572241183163,9.818949909474954
QN306,38275.48401338068,3.3,83.4,6.6,3.6,37.4,31585.0,10992.14005174189,39.5,98.1,1590.0,443300.0,41.7,91.5,25.8,55.967665240133144,41.22681883024251,1.9261822376009228,10.144435004248088
QN357,69684.88439570609,14.4,37.0,36.0,11.2,45.0,21488.0,30973.14673005912,68.2,59.9,1244.0,629000.0,28.9,92.4,13.1,32.3216995447648,58.952959028831565,3.1788931788931793,39.812206572769945
QN737,98551.43623604842,52.8,1.6,12.6,29.3,39.4,57431.0,59641.49094492465,90.0,89.5,1777.0,616500.0,15.2,85.0,72.5,23.17554240631164,65.97633136094674,6.367713004484305,14.553191489361705
QN739,259200.367580106,46.2,4.1,13.9,31.2,44.8,64373.0,137555.36557845623,97.7,92.4,1858.0,465300.0,20.5,83.0,70.0,28.00711743772242,67.33096085409252,1.913319238900634,21.13087674714104
QN741,191615.56468016683,54.0,4.3,12.4,23.8,46.0,52017.0,104324.02965920194,90.5,95.3,1689.0,327100.0,15.7,90.8,69.7,26.075786769428387,63.07000642260758,2.8920570264765786,27.167487684729068
QN743,227098.22005204868,51.1,2.8,15.4,26.1,41.7,40151.0,111212.47963842364,84.3,87.0,1330.0,433600.0,25.9,94.9,54.4,39.787234042553195,47.3936170212766,2.244668911335578,19.41176470588235
QN745,258553.3691545225,60.7,4.2,16.0,16.6,39.9,26628.0,105508.32552942396,86.3,92.8,1369.0,424500.0,29.5,89.6,37.1,38.895705521472394,49.938650306748464,3.5872235872235874,13.485804416403786
QN747,135280.0497083106,24.3,1.6,27.2,42.6,39.5,34471.0,49584.42847608254,75.3,94.6,1588.0,317700.0,29.5,87.8,47.3,39.37007874015748,50.272562083585704,3.493975903614458,20.584615384615383
QN769.02,123284.60684524293,41.8,0.3,25.9,29.7,39.1,46907.0,73596.54438990893,90.2,84.2,1785.0,368000.0,21.0,90.2,52.9,15.103338632750397,68.362480127186,6.883720930232558,143.57894736842104
QN773,79915.09525087451,55.1,2.4,22.8,15.7,46.0,58822.0,44596.67045055968,86.4,88.4,1383.0,313400.0,20.0,92.5,63.5,33.12720848056537,58.8339222614841,4.354354354354355,40.693333333333335
QN889.01,166365.71907940763,10.6,2.5,20.6,65.8,43.1,25620.0,80607.69933371672,91.7,80.6,1425.0,263000.0,26.5,95.3,25.3,34.30608153263533,46.89240365337491,1.1353919239904988,5.98051948051948
QN621,117730.77834392905,54.4,0.7,40.8,2.5,38.4,33181.0,44880.79395431549,85.2,92.3,1621.0,685600.0,36.5,93.3,27.9,54.979536152796726,32.06002728512961,7.489361702127659,15.173697270471465
QN775,106736.57333882322,68.8,3.1,18.0,7.3,45.8,49010.0,50644.92736757055,72.8,84.2,1458.0,1042700.0,24.5,93.9,53.0,39.609756097560975,46.146341463414636,4.883720930232558,42.241379310344826
QN779.02,91762.75958169682,80.9,1.6,1.4,11.5,30.3,36835.0,33596.30543392835,40.7,88.9,1811.0,717700.0,40.2,90.2,62.6,62.9593336599706,24.35080842724155,4.808853118712274,12.591439688715955
QN779.03,126666.71763524467,56.8,1.0,23.6,14.8,38.6,37611.0,48650.26173229864,83.89999999999999,94.2,1419.0,266400.0,27.0,92.4,40.3,41.661085063630274,55.1239115874079,4.4228432563791005,24.228295819935695
QN779.04,162812.61167467004,55.6,1.2,9.0,28.3,36.8,32135.0,63395.81194943474,57.400000000000006,90.8,1698.0,582200.0,29.5,96.0,40.0,44.46594427244582,43.691950464396285,1.6297608503100087,12.24543080939948
QN779.05,102810.98145825317,34.1,16.4,29.1,16.9,45.9,46951.0,48312.54802722178,91.60000000000001,90.8,1543.0,241000.0,18.3,89.5,55.8,41.32688320663441,52.72978576364893,2.110091743119266,22.558528428093645
QN788,104113.75114573115,4.6,73.5,7.3,3.0,43.1,35794.0,30480.486930600113,29.700000000000003,95.8,1692.0,509800.0,39.8,93.3,18.4,58.99357601713062,37.3661670235546,3.2664756446991396,23.72050816696915
QN790,108664.25421445552,0.3,59.1,15.9,7.3,36.3,27804.0,34543.09942176197,58.900000000000006,93.4,1502.0,491900.0,39.1,94.2,25.5,43.47496206373293,48.40667678300455,2.0219435736677114,17.36474694589878
QN792,72257.6834618675,0.3,42.2,10.0,19.1,39.4,31104.0,22090.377131258585,40.4,90.1,1543.0,492800.0,35.5,94.1,25.7,70.04366812227074,24.104803493449783,0.9057971014492754,14.28927680798005
QN793,0.0,,,,,,,0.0,,,,,,,,,,,
QN799,116544.76265072315,7.0,0.0,20.6,71.1,40.0,21452.0,37319.88046184072,69.1,87.4,1548.0,886400.0,35.0,91.1,20.3,49.69558599695586,39.49771689497717,5.857418111753372,19.448698315467077
QN803.01,128317.15222460602,12.9,2.7,20.1,62.5,36.1,22450.0,40832.7190805432,71.9,91.7,1593.0,865600.0,30.9,91.3,16.7,50.7981755986317,40.935005701254276,6.128133704735376,13.389450056116726
QN444,42141.77769310857,3.9,14.3,37.0,31.1,33.4,21079.0,12168.45323583951,76.10000000000001,91.8,1461.0,482900.0,41.3,83.2,21.5,24.197689345314505,54.428754813863925,1.7099056603773586,38.88594164456234
QN531,86752.29060119507,57.5,2.0,28.7,5.5,37.5,30277.0,35721.5314240215,79.89999999999999,91.0,1446.0,596300.0,33.4,93.3,24.0,39.48598130841121,44.5677570093458,2.3591087811271296,20.96153846153846
QN582,92390.47456137238,2.3,77.7,9.4,3.3,42.5,31514.0,26888.33984754285,30.900000000000002,95.0,1362.0,463300.0,35.2,95.7,24.2,51.07566765578635,44.84421364985163,0.8023159636062863,8.198983297022513
QN1085,55751.90302272002,42.6,1.0,13.6,39.8,45.9,40740.0,22782.6561346588,50.8,90.5,1668.0,791300.0,25.7,94.9,40.2,57.3608617594255,36.35547576301616,7.679012345679013,22.660406885759002
QN1093,28163.944189790753,41.7,0.2,10.2,46.4,49.0,44533.0,10692.134072732953,10.300000000000006,96.2,1611.0,910300.0,26.5,91.4,42.2,57.39268680445151,33.86327503974563,2.3239436619718306,23.76731301939058
QN1417,58464.15795589505,28.8,0.7,13.0,56.4,45.2,29252.0,19528.060971923886,21.500000000000004,97.0,2061.0,792800.0,28.4,95.0,33.8,65.81154415392206,27.824370991613222,5.886524822695036,8.425787106446776
QN62.01,151608.5717180377,60.2,1.6,29.0,7.3,52.1,40331.0,80588.64361125087,97.6,96.9,1143.0,180300.0,16.6,94.5,27.2,48.367834394904456,45.26273885350319,1.7678100263852246,8.09053497942387
QN62.02,60287.142548776545,45.4,4.6,35.9,6.4,38.6,28176.0,23017.199802644827,94.1,97.3,1656.0,330300.0,37.5,90.6,26.2,55.55555555555556,39.773531493276714,1.0498220640569396,6.656050955414012
QN65.01,333307.8215469147,58.1,2.9,23.6,13.4,33.6,47172.0,194864.31190148607,97.4,83.3,1770.0,562500.0,13.9,83.4,60.8,11.0239651416122,76.51416122004358,3.1890660592255125,68.06324110671937
QN65.02,245224.5151857957,59.0,3.4,26.8,9.3,33.8,49953.0,144088.7033990952,96.4,85.4,1885.0,779500.0,11.1,84.4,57.9,9.474590869939707,77.6485788113695,2.4514697726012202,72.45454545454545
QN158.01,133807.24302698823,0.3,25.0,9.6,33.1,36.5,24519.0,38541.91543676463,45.2,90.2,1689.0,509400.0,45.0,93.0,17.8,54.67952353942144,41.17980714690868,2.7410468319559227,11.275933609958509
QN158.02,188905.15635376057,3.2,24.1,16.4,22.0,39.4,26443.0,48428.271815650034,48.3,96.1,1539.0,497300.0,33.5,95.5,20.7,40.289741581832416,52.662490211433045,1.3308550185873607,13.080660835762878
QN181.01,383231.63811440393,34.3,1.4,37.5,24.8,37.4,39022.0,204711.66714260983,99.0,92.5,1578.0,434600.0,13.5,89.3,43.0,10.318225650916105,79.55641272902604,3.606060606060606,37.5233644859813
QN181.02,369414.9509170957,49.8,1.7,26.3,20.0,39.3,47839.0,227272.20024709273,98.3,91.2,1613.0,398400.0,9.3,87.2,48.6,15.121255349500712,71.56443176414646,4.4186046511627906,41.100628930817614
QN185.01,347645.83489952725,39.7,4.8,32.9,19.3,38.3,40280.0,188353.68301910273,91.6,89.7,1459.0,304400.0,20.1,87.4,32.9,21.39988525530694,64.94549627079748,5.34452296819788,44.23592493297587
QN185.02,368347.5762322018,46.6,2.5,28.8,21.2,40.7,40242.0,180618.30958104107,97.3,91.9,1736.0,416300.0,21.9,93.8,49.0,10.804490177736202,73.62020579981291,3.8310038119440915,58.61471861471861
QN253.01,370496.4574274284,37.0,0.8,35.0,24.9,37.7,36427.0,181024.60288804813,96.1,88.1,1654.0,442500.0,24.2,89.1,44.7,16.540151817818618,71.55413503795445,3.3333333333333335,39.42028985507246
QN253.02,321272.9770736643,25.1,0.0,51.8,18.2,38.1,35472.0,135322.7936918947,97.19999999999999,92.8,1604.0,438700.0,23.4,86.8,27.4,20.768064679130873,72.00606366851946,4.989473684210525,35.71776155717762
QN269.02,496636.8194571153,5.5,1.0,44.0,48.8,36.5,23437.0,203451.5530165701,94.10000000000001,82.4,1421.0,365200.0,27.5,92.1,33.2,12.348401323043,73.15325248070562,3.5945742275810098,64.95535714285714
QN309.03,175122.9603596642,9.8,2.0,47.0,38.7,39.5,29501.0,66780.54867262972,67.5,74.4,1766.0,746500.0,38.2,95.4,29.6,33.55629877369008,58.90003716090673,2.2082018927444795,16.888150609080842
QN309.04,84664.18884946343,30.2,0.5,42.0,24.5,37.9,33551.0,37045.57618421002,81.89999999999999,69.7,1443.0,739400.0,39.4,94.7,27.6,45.91291061879297,48.43391902215431,5.678233438485805,29.56738768718802
QN86,93947.12015516736,28.3,0.8,46.9,17.6,40.7,28629.0,31656.812448631583,55.2,93.3,1525.0,578200.0,36.5,95.1,25.3,49.3791088385683,40.90577063550037,2.5892857142857144,19.23076923076923
QN87,164852.53544785132,9.7,41.8,44.2,3.1,29.6,13729.0,70912.62815538126,100.0,79.8,575.0,,34.7,95.0,16.4,22.42718446601942,65.8252427184466,5.32448377581121,69.3939393939394
QN88,88589.36712092502,36.5,2.3,50.6,10.6,39.6,30649.0,31150.17877470691,57.0,90.6,1448.0,542800.0,40.9,96.6,30.7,52.32786885245902,42.42622950819672,1.2210200927357033,13.358395989974937
QN91,129124.98601244476,49.8,3.6,34.4,11.9,42.5,53425.0,81018.49969083052,96.7,75.2,1761.0,751500.0,13.5,82.2,39.3,24.65034965034965,56.90559440559441,7.250384024577573,
QN94,171594.44053904517,8.9,8.2,27.7,49.4,35.4,24564.0,52054.651517803526,72.8,85.2,1618.0,542600.0,50.3,98.1,28.0,25.950413223140497,54.46280991735537,4.415781487101669,52.738853503184714
QN95,148920.782627179,63.7,3.7,14.1,15.9,34.5,37572.0,71123.41419848136,92.2,78.2,2083.0,870100.0,24.2,90.7,55.2,13.710368466152527,73.52185089974293,5.011655011655011,112.1875
QN96,183613.4842889374,9.1,9.0,23.0,25.9,39.6,29106.0,48953.16915028741,45.9,98.5,1688.0,502700.0,42.4,96.1,31.4,59.78934324659232,35.31598513011152,3.3333333333333335,13.461139896373057
QN97,196976.90439783767,68.9,1.5,11.2,15.1,33.1,44949.0,89341.00050538265,86.4,87.8,1992.0,774300.0,23.3,87.8,62.5,20.305010893246187,65.62091503267973,2.742363877822045,36.05150214592275
QN98,214483.7067660684,0.9,13.3,16.1,36.6,38.3,23218.0,56931.34989206548,71.2,93.7,1645.0,619400.0,40.3,90.0,17.7,43.341213553979514,49.40898345153664,4.30622009569378,13.163636363636366
QN99,0.0,,,,,,,0.0,,,,,,,,,,,
QN100,177637.07582165033,10.1,12.3,30.0,29.7,45.2,34765.0,46746.5989004343,42.0,99.3,1687.0,495900.0,38.0,94.2,18.7,44.598765432098766,52.72633744855967,2.126829268292683,15.997693194925027
QN101,148413.58786628244,74.9,4.3,9.3,9.2,36.2,43076.0,68350.0024724231,86.60000000000001,91.9,1764.0,896600.0,16.2,84.9,48.3,24.201930215293245,56.71863400148478,2.853403141361257,43.71165644171779
QN102,141784.70695117844,7.3,13.5,21.8,44.4,39.2,24425.0,40768.765577016165,40.599999999999994,89.5,1528.0,515900.0,33.9,93.8,22.2,40.74074074074074,55.401234567901234,1.7409470752089136,27.02651515151515
QN103,156658.52687190802,59.6,2.7,20.5,14.6,35.8,43417.0,74730.96555084006,90.39999999999999,92.7,1686.0,920300.0,18.7,88.0,55.0,28.705882352941178,62.666666666666664,1.9524405506883606,15.259562841530055
QN104,173976.4151738773,6.3,24.6,12.5,24.8,44.0,26971.0,56221.97358306453,47.0,87.1,1585.0,497400.0,30.2,97.5,19.4,34.070221066319895,60.663198959687904,3.2690246516613075,24.446564885496183
QN105,245923.47052854678,47.2,2.4,29.1,18.7,40.8,30355.0,96259.29739839182,93.19999999999999,95.3,1717.0,787500.0,32.3,90.4,40.1,31.75551470588235,60.20220588235294,3.5343511450381677,18.00289435600579
QN106,232251.94981520285,2.4,12.0,11.3,47.4,37.1,22234.0,56305.3883157671,65.5,93.1,1513.0,533700.0,41.0,91.5,19.8,38.17882611080636,54.4157981349424,2.48991935483871,16.98275862068965
QN107.01,0.0,,,,,,,0.0,,,,,,,,,,,
QN108,229751.7489518822,4.0,6.8,19.0,44.9,34.2,19311.0,55252.4271409253,65.60000000000001,97.0,1698.0,601100.0,40.0,95.0,16.7,35.450061652281136,52.034525277435264,1.872037914691943,19.91304347826087
QN110,210916.39979423754,11.9,8.3,33.3,27.3,34.4,24855.0,55566.10161555053,64.2,97.2,1485.0,539800.0,50.7,89.7,18.7,32.33256351039261,59.353348729792145,2.3249027237354087,17.178571428571427
QN111,222509.03798316512,57.6,2.2,25.3,11.7,34.9,39244.0,95187.59551718841,83.39999999999999,93.2,1934.0,885200.0,22.4,88.7,58.2,16.341591987348444,71.3231418028466,2.919438285291944,
QN803.02,85478.21338963433,18.3,0.9,15.2,65.5,44.1,29928.0,26361.520354915996,44.9,97.7,1440.0,695000.0,33.9,87.8,30.8,43.49804941482445,46.42392717815345,3.2633053221288515,21.704035874439466
QN809,77350.7356014408,42.7,7.8,17.2,30.0,42.2,31417.0,30780.037191678304,80.6,92.4,1260.0,289400.0,28.1,90.1,43.5,46.666666666666664,40.775193798449614,1.787072243346008,9.56810631229236
QN814,120693.46402373581,0.0,42.9,21.4,29.2,36.6,27611.0,33859.837490263504,35.1,88.1,1738.0,475400.0,43.4,84.9,21.1,69.44873776403915,26.42967542503864,2.53411306042885,10.637982195845698
QN818,111811.51280694366,5.3,34.8,21.6,25.7,38.2,26662.0,32379.28690137125,50.6,89.9,1861.0,555500.0,49.2,97.9,18.2,58.01526717557252,29.770992366412212,5.226824457593688,15.68825910931174
QN837,73312.14560323507,6.4,0.0,9.7,82.1,41.6,23668.0,21800.753500413077,32.900000000000006,95.7,1496.0,723600.0,40.7,91.0,21.6,45.78034682080925,47.24470134874759,2.569331158238173,9.579124579124581
QN838,114291.47649478911,8.4,11.1,33.5,39.9,42.4,33886.0,37199.050904767864,46.0,88.4,1576.0,551900.0,33.1,94.0,23.9,61.386138613861384,31.99044042335268,1.2913553895410885,5.828698553948831
QN840,114094.6221880643,6.9,19.9,24.3,38.2,41.9,28637.0,37009.289261268576,39.2,92.1,1783.0,522000.0,32.7,97.2,20.3,59.24327912379688,29.439097245270496,1.8489289740698982,6.476190476190476
QN845,278085.65106257,5.5,10.0,22.5,59.7,47.8,23037.0,126433.75992172367,95.89999999999999,89.3,1137.0,434600.0,17.4,92.9,17.2,45.67567567567568,46.126126126126124,4.443359374999999,15.029585798816566
QN846.01,105695.31937684648,12.5,8.8,25.1,38.6,39.6,33183.0,32019.08389935068,58.7,94.7,1567.0,657500.0,43.8,98.1,24.8,60.969546302050965,35.798632691112495,2.326388888888889,10.856269113149848
QN846.02,13722.911314438279,10.3,30.4,20.1,28.2,43.3,22872.0,3248.9919760670086,35.2,89.0,2168.0,480000.0,52.8,70.7,16.7,56.581986143187066,39.030023094688225,10.532544378698224,52.122448979591844
QN853,306719.56423917785,2.9,0.4,4.1,91.6,48.2,24230.0,126315.75079488702,97.2,89.9,1615.0,461800.0,19.1,95.4,16.7,33.68339167639051,33.41112407623493,4.540162980209546,19.087759815242496
QN855,558542.9125247891,7.9,2.7,24.1,62.2,42.2,19353.0,232011.40179152862,98.69999999999999,95.4,1332.0,303500.0,27.2,95.0,15.7,22.2829386763813,39.98178506375228,3.0068337129840548,23.61035422343324
QN857,420010.2682956468,6.9,1.7,13.1,77.0,45.4,25731.0,159280.62969014957,96.89999999999999,90.9,1394.0,417000.0,27.5,89.5,19.2,34.6123417721519,45.846518987341774,2.5021570319240727,16.765714285714285
QN859,404293.5323629031,9.6,0.6,13.9,72.1,45.1,26841.0,157462.46644651305,94.4,87.9,1443.0,292200.0,26.7,96.6,19.5,39.62333825701625,44.46085672082718,3.862126245847177,10.96924510717614
QN861,147002.88979457162,7.7,0.0,18.8,72.6,49.4,25047.0,65543.6112962017,88.8,87.5,1281.0,377500.0,16.3,92.6,21.0,31.452455590386624,51.828631138975965,3.931451612903226,45.31561461794019
QN863,493789.5555149579,7.7,3.4,20.3,68.6,43.1,21588.0,205341.18821505125,99.5,87.2,1547.0,390400.0,23.9,90.5,17.6,29.19614147909968,49.90353697749196,1.7010309278350515,13.447136563876652
QN864,26712.226053169466,13.4,7.8,39.9,31.6,35.6,25351.0,7846.165408356707,59.7,92.6,1656.0,518700.0,44.5,87.1,21.9,39.04109589041096,50.22831050228311,1.1515151515151516,28.810916179337237
QN865,295997.4089675689,12.2,1.8,5.3,78.6,46.9,27274.0,160117.3643498888,97.39999999999999,88.8,1617.0,407300.0,8.9,81.9,17.1,24.142422926617456,52.62700825010855,1.938943894389439,22.44604316546763
QN871,67759.304975931,3.1,19.8,22.2,53.0,39.0,28013.0,35123.06008968046,98.89999999999999,78.0,1075.0,800800.0,23.6,89.7,23.6,30.952380952380953,53.01587301587302,6.526946107784431,38.128205128205124
QN884,57802.59784146065,78.7,1.2,18.4,1.2,44.7,38865.0,21112.320937180593,49.4,92.2,1670.0,622600.0,29.4,95.5,22.7,72.80152463925945,21.263272529267628,0.998719590268886,4.996260284218399
QN383.02,0.0,,,,,,,0.0,,,,,,,,,,,
QN437.01,193440.85332817968,12.7,8.0,66.8,5.9,41.2,19311.0,55237.950298851014,87.10000000000001,90.1,1468.0,368200.0,37.9,88.3,19.7,24.954627949183305,67.42286751361162,4.602960969044415,61.27272727272729
QN437.02,412234.1284175549,8.0,4.4,73.8,12.7,35.3,21371.0,139378.52847128277,91.3,95.4,1459.0,240900.0,32.2,96.2,21.5,23.726817780394466,58.610538710627026,1.1049723756906078,21.612903225806452
QN443.01,300654.79127983184,4.0,5.7,78.1,10.7,34.6,15653.0,118434.8666913024,95.8,86.6,931.0,955000.0,35.6,95.7,12.4,25.88134135855546,53.138435081685294,6.003236245954694,51.82724252491694
QN443.02,157836.66113311183,2.8,9.2,43.0,44.9,37.8,18786.0,56962.151257803605,85.8,86.1,1339.0,572000.0,37.1,94.4,22.0,23.44711807498601,59.82092893116956,1.7960710944808231,27.374701670644388
QN613.02,0.0,,,,,,,0.0,,,,,,,,,,,
QN713.03,404360.4697563966,58.6,1.7,15.4,18.8,43.9,50364.0,207205.8897683763,99.4,94.7,1761.0,351800.0,19.7,91.9,70.5,21.16788321167883,68.5179308156141,1.1672070402964334,20.974512743628186
QN713.04,401725.6039180969,55.7,1.8,12.2,25.9,45.7,40333.0,219110.9917637192,99.6,93.7,1698.0,321700.0,17.7,94.1,55.3,26.338259441707716,54.48275862068966,2.8993369499698614,19.3142144638404
QN713.05,395031.2304862133,49.3,2.8,18.8,27.8,38.2,45609.0,210515.40892426547,96.8,94.5,2143.0,385000.0,21.1,86.4,68.8,17.14867617107943,70.42769857433808,1.9086176980913823,30.30878859857482
