ITZ_GEOID,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
QN928,49346.126709660944,99.2,0.0,2.2,0.3,47.6,49044.0,19715.950312608904,18.799999999999997,89.7,1353.0,816300.0,36.1,93.2,56.4,67.38727609635578,23.903644224830142,0.5426356589147286,13.217231897341886
QN929,78799.03254299579,55.5,1.8,42.6,22.0,35.9,32588.0,28188.461990295356,65.7,90.5,1446.0,528400.0,36.8,85.8,32.6,59.28853754940712,31.818181818181817,1.8633540372670807,6.676190476190477
QN938,60429.62653504621,80.1,13.3,13.0,1.0,52.1,27167.0,34290.17897456875,83.10000000000001,82.2,1006.0,281300.0,17.2,88.4,24.3,38.62586605080831,47.34411085450346,1.4634146341463414,19.955156950672645
QN939,69040.13237068403,50.3,0.2,26.7,32.1,37.8,28330.0,26395.74705430571,58.699999999999996,91.7,1495.0,540300.0,36.4,89.5,30.5,56.59989727786338,35.387776065742166,5.02177068214804,13.221415607985483
QN942.01,106421.5765355745,42.3,43.2,33.2,2.6,36.3,22364.0,39195.76955849509,82.7,88.8,1284.0,574400.0,48.6,82.4,28.5,48.143236074270554,35.80901856763926,5.703703703703703,20.19283746556474
QN942.02,58981.98114834338,31.1,53.9,24.4,4.4,30.8,24568.0,25646.166583380844,77.4,85.7,637.0,378300.0,45.8,89.2,32.8,46.018172100481024,39.337252805986104,2.2282608695652173,16.631823461091752
QN942.03,112588.65367655229,59.8,35.7,16.5,1.0,46.6,33035.0,62322.62431773728,94.4,90.8,721.0,26900.0,22.4,93.2,20.1,60.18691588785047,29.57943925233645,1.8641390205371249,12.36024844720497
QN945,28036.599225356662,70.3,2.2,21.1,19.1,43.4,33576.0,10388.090663092791,44.6,87.3,1761.0,737000.0,35.2,95.1,30.1,77.11548696114954,16.391697711548694,16.136363636363637,10.38647342995169
QN947,79814.62095937964,54.1,2.3,40.5,15.8,37.5,24553.0,33229.75060734568,78.8,90.8,1534.0,570300.0,29.1,82.2,16.4,30.399181166837256,54.1453428863869,3.2514177693761814,
QN934.02,111241.62572227344,83.4,10.0,9.7,4.4,43.1,35412.0,54254.00251500046,68.7,79.1,1055.0,594000.0,26.4,91.5,34.0,66.8724279835391,22.325102880658438,6.797235023041475,11.776923076923078
QN383.01,0.0,,,,,,,0.0,,,,,,,,,,,
QN972.03,53057.67359333644,18.8,74.7,37.0,4.0,25.2,9589.0,17371.729222525577,91.6,98.7,490.0,430000.0,51.0,87.8,11.1,30.290872617853562,59.82948846539619,1.902766135792121,21.009933774834437
QN972.04,98237.07943636818,14.1,75.6,18.7,4.6,38.4,16967.0,31619.373163103963,93.0,94.5,598.0,265400.0,44.7,82.4,9.1,36.260162601626014,43.2520325203252,2.255639097744361,9.080717488789238
QN997.03,75798.64158927374,57.8,1.0,1.9,37.4,50.1,52250.0,33285.63632428488,91.2,95.6,1736.0,504900.0,17.0,94.8,51.1,65.98639455782313,24.03628117913832,5.566037735849057,9.793814432989691
QN997.04,115544.0276552036,70.4,1.1,9.1,23.2,51.2,42280.0,61383.25641875926,94.3,97.9,1616.0,300900.0,18.4,88.0,51.1,64.85473289597,27.67885035926273,1.8058690744920993,7.422928709055878
QN997.05,75611.66205200294,47.9,0.6,6.2,51.5,38.0,33782.0,27983.85100529278,96.4,91.2,,617000.0,37.4,77.3,61.1,55.89147286821706,44.10852713178294,3.725834797891037,20.166435506241328
QN998.01,163352.27087590712,20.6,68.1,28.3,0.8,31.3,22931.0,58330.0409936089,91.5,88.6,1134.0,432400.0,42.5,84.4,19.9,38.8469664956233,50.01509206157561,1.4906457453228728,10.644910644910645
QN1008.01,40709.65269801632,36.0,54.4,5.1,1.3,27.9,26880.0,11626.597312452179,32.400000000000006,96.4,1144.0,457300.0,45.5,99.5,44.4,63.43216531895777,18.059299191374663,3.7313432835820897,22.8328611898017
QN1008.02,81565.81568772756,32.4,53.5,25.4,1.5,28.5,20815.0,28242.537543000482,69.30000000000001,89.3,1136.0,493800.0,52.5,91.9,33.2,43.28451230913057,45.24774072919913,1.2534435261707988,8.639308855291576
QN1291.03,81600.73095714103,73.9,2.0,7.9,23.7,49.8,43637.0,47313.32144854475,87.4,93.0,1070.0,219100.0,18.2,96.2,46.3,60.87202718006795,29.954699886749715,1.1909262759924388,13.888372093023257
QN1291.04,66874.07255480814,65.4,6.1,4.3,24.4,39.8,40228.0,31506.349342591915,77.10000000000001,97.2,911.0,249400.0,29.5,89.9,49.1,76.79282868525897,19.970119521912352,6.957605985037406,7.4319066147859925
QN142.01,251204.89768970766,35.2,10.5,51.8,29.0,33.4,17834.0,69449.24715162524,76.39999999999999,91.2,1254.0,495500.0,46.7,92.2,13.3,26.300335570469798,58.557046979865774,1.432664756446991,25.518341307814993
QN142.02,45894.04975670339,32.4,15.1,48.6,26.2,33.9,17861.0,11180.887645333143,74.2,92.7,1178.0,544900.0,45.4,89.3,21.1,24.558452481076536,57.863751051303616,4.5348837209302335,31.13013698630137
QN143,315113.56217831967,74.8,2.6,26.6,10.9,34.8,30348.0,145182.38657640442,94.0,93.4,1265.0,798300.0,24.7,85.7,27.1,15.24112829845314,71.61055505004549,2.5984752223634056,49.52238805970149
QN144,86810.02174729816,24.0,15.7,37.4,31.5,32.5,16887.0,27291.444964033537,65.30000000000001,95.2,1197.0,678600.0,51.6,94.2,18.2,29.358974358974358,44.743589743589745,7.306590257879656,48.646288209606986
QN145,168787.82295118904,80.2,6.2,15.8,6.1,31.8,34169.0,91683.05110878365,82.2,86.9,1442.0,626600.0,15.6,78.9,51.1,29.94269340974212,56.37535816618911,5.501905972045743,31.41148325358852
QN147,197671.81211355914,81.1,0.0,22.3,7.3,37.9,35571.0,108184.75694253309,93.6,88.0,1329.0,741500.0,17.6,91.3,45.5,15.637065637065637,66.98841698841699,4.25552353506244,58.930041152263364
QN148,167222.820980929,6.4,14.1,15.0,54.2,30.5,16834.0,40705.98704679074,66.80000000000001,92.4,1442.0,583300.0,57.2,93.0,26.0,45.16393442622951,42.21311475409836,5.864077669902913,23.393829401088926
QN149,220017.98982294783,83.5,0.5,43.0,7.8,36.5,31635.0,114150.74770428422,94.2,83.6,1222.0,567500.0,21.3,86.3,41.1,34.43282381335479,56.395816572807725,8.887303851640514,33.41121495327103
QN150,189206.3618590106,22.0,17.5,18.9,31.9,32.2,18246.0,45070.03824638458,51.300000000000004,100.0,1177.0,445600.0,66.4,97.4,20.1,38.4161752316765,47.17775905644482,4.303571428571429,22.478070175438592
QN151,234831.06042106266,72.3,0.1,25.9,17.9,39.0,32631.0,102209.19050274351,83.0,94.7,1229.0,635200.0,12.7,93.9,35.4,21.837776517300057,60.29495178672717,5.0235183443085605,27.662337662337666
QN152,172275.15592548464,10.3,24.6,15.8,17.0,34.3,16869.0,44655.53383857956,57.1,93.3,1533.0,433800.0,49.3,89.8,13.3,33.84615384615385,56.99633699633699,1.8637532133676094,21.883116883116884
QN153,173304.21176821194,58.1,1.6,16.6,24.5,33.8,35610.0,89044.34193612114,88.39999999999999,83.4,1229.0,657700.0,8.7,90.4,37.8,11.770334928229666,77.03349282296651,8.198757763975156,97.96747967479675
QN154,145729.17509555107,9.6,17.7,23.0,18.5,36.3,19681.0,44480.4533452397,64.30000000000001,86.4,1248.0,477100.0,53.1,92.8,23.0,47.39884393063584,39.78805394990366,7.91767554479419,35.71138211382114
QN155,148385.299193061,79.4,2.1,22.4,14.3,34.0,35231.0,73318.08005315292,93.5,86.9,1410.0,836800.0,10.6,83.8,37.9,20.62015503875969,65.89147286821705,8.070588235294117,36.353383458646626
QN156,160975.42219168073,12.9,13.2,10.4,39.3,35.4,18262.0,47759.11984080776,61.5,92.8,1283.0,509400.0,35.9,87.2,23.2,38.59899928520372,48.17726947819871,3.5311572700296727,29.62962962962963
QN157,124846.07766298651,41.1,3.0,37.7,35.0,35.2,24220.0,56892.94411622004,96.2,95.6,1263.0,,15.4,93.8,36.9,15.916955017301039,74.50980392156863,10.665634674922602,144.92753623188406
QN159,295552.5352663081,79.4,0.3,26.6,16.6,31.7,21750.0,126366.31256717874,94.3,93.7,1344.0,614300.0,26.6,81.9,32.0,16.244343891402714,70.13574660633485,4.470967741935484,23.036211699164344
QN161,241572.3098089815,54.0,9.2,38.3,20.9,32.9,23427.0,92351.18504902726,95.1,88.6,1277.0,708300.0,34.4,95.0,29.0,14.322033898305085,72.79661016949153,9.31315483119907,96.98224852071006
QN163,199871.52700526963,39.8,31.2,45.9,9.9,38.9,17527.0,85680.36584603981,92.9,96.7,585.0,677700.0,30.2,97.6,12.9,31.143052703627653,54.34633812457221,7.795969773299748,38.02197802197802
QN164,198461.75315883072,2.4,36.9,9.9,24.4,35.3,17965.0,53925.13976981257,42.7,97.2,1320.0,437300.0,51.8,81.9,13.5,42.5,51.09756097560975,2.1121718377088308,21.03299856527977
QN166,216274.67941434684,20.7,18.2,31.9,26.0,35.2,16181.0,56424.11030745943,53.8,93.9,1330.0,479400.0,54.7,83.6,15.7,42.68916155419223,52.65848670756646,2.2330097087378635,18.179640718562872
QN168,154289.36740053727,10.9,20.6,20.2,17.6,39.1,24948.0,45304.36720108155,44.2,95.5,1161.0,434500.0,47.6,99.2,13.3,49.221556886227546,48.98203592814371,2.090464547677262,15.158150851581508
QN169,243762.1055854868,58.5,0.5,20.5,33.0,39.6,31171.0,115883.06172874066,88.7,90.1,1184.0,598800.0,21.1,92.4,40.8,21.43845089903181,67.87690179806363,2.8935303107488535,26.967741935483872
QN170,108653.43053477762,1.8,43.0,4.4,29.2,39.1,23300.0,36152.75798215995,36.5,95.8,1146.0,488300.0,54.9,77.2,4.3,40.0,56.96629213483146,6.804733727810651,49.662921348314605
QN964,47331.76561924729,14.9,70.5,18.3,1.5,37.4,24806.0,16612.897968235557,59.89999999999999,82.3,1403.0,383300.0,44.6,79.9,22.3,46.18834080717489,47.53363228699551,2.6415094339622645,19.94452149791956
QN973,45683.2686973851,91.0,0.0,19.1,5.7,45.9,37265.0,16015.041588697819,14.899999999999995,99.1,1699.0,715400.0,32.6,98.7,24.9,75.62296858071505,18.526543878656554,3.742690058479532,23.997134670487107
QN981,41054.735248817895,67.2,1.3,15.9,25.3,37.8,37420.0,14249.987827574158,30.400000000000002,93.5,1702.0,761800.0,39.5,85.9,42.2,71.00409836065573,22.33606557377049,3.990825688073395,23.419913419913424
QN470,152221.84590631624,9.3,5.2,18.1,46.2,40.1,18929.0,45107.98455626577,58.400000000000006,95.1,1280.0,427000.0,36.2,91.8,13.8,36.95225637671681,61.08567691301504,2.9014989293361886,25.45132743362832
QN471,295962.0902448394,25.1,0.1,29.9,64.5,36.6,15286.0,98109.35634755314,81.0,97.6,1263.0,615400.0,44.0,94.6,17.4,30.05306319343946,61.60154365653642,3.1088488645262338,
QN472,65601.05031183583,22.9,33.9,13.6,32.5,50.7,33771.0,28567.52667743646,66.7,93.1,1203.0,714100.0,19.4,84.4,39.0,33.401920438957475,62.89437585733882,2.3118865866957474,27.268993839835733
QN473,207904.78604150223,32.9,1.3,27.0,58.3,37.0,32164.0,92919.98808608571,94.39999999999999,92.7,1325.0,281000.0,26.8,89.1,27.8,12.637362637362637,76.55677655677655,3.2775119617224875,45.55555555555556
QN475,160219.2825744771,25.1,0.7,21.7,65.7,36.4,17610.0,56438.53437784807,86.5,91.6,1248.0,479000.0,37.8,84.8,30.4,22.860180754917597,66.45401382243487,4.759999999999999,38.7906976744186
QN476,26907.55023339172,58.8,2.3,11.1,34.6,47.9,52513.0,9437.42754509401,11.099999999999994,100.0,,681100.0,24.7,95.8,59.3,59.849624060150376,36.090225563909776,5.375,27.8643216080402
QN478,82392.79751066661,33.5,35.2,25.4,20.4,45.3,29606.0,38213.77948544717,71.4,93.7,1041.0,180300.0,22.6,94.8,30.7,48.37126282909416,44.17670682730924,2.3636363636363638,11.79889298892989
QN479,172514.41582565164,31.1,0.4,19.3,64.9,39.0,25287.0,56041.48441300359,74.5,97.0,1324.0,599600.0,41.4,92.2,26.7,27.29070533948583,59.95385629531971,2.1935129191863663,18.562801932367147
QN480,118923.77356080188,16.3,27.8,24.7,31.9,40.0,26623.0,34826.34092091093,40.1,90.6,1049.0,471000.0,43.4,91.7,27.5,38.578680203045685,52.199661590524535,3.905996758508914,35.723684210526315
QN481,513359.2985542758,39.7,1.2,44.5,46.7,35.3,17597.0,170294.47115568368,94.3,94.3,1298.0,575200.0,41.6,89.8,24.3,15.929800877489031,71.04286196422545,1.9049881235154391,30.338983050847453
QN482,82441.4267689573,14.1,28.9,21.2,32.9,39.4,21393.0,22406.18119340963,33.300000000000004,93.6,1203.0,584800.0,41.5,93.9,23.4,43.54838709677419,54.30107526881721,8.886138613861387,42.0679012345679
QN483,192645.0423963413,31.6,0.7,39.9,49.9,32.8,19529.0,60601.52672309299,82.3,91.6,1580.0,607500.0,49.4,87.9,27.9,16.926829268292682,76.82926829268293,3.5365079365079364,49.7406340057637
QN484,128897.19902444081,10.7,28.0,13.3,34.7,40.3,23398.0,43826.59722389823,39.1,90.2,981.0,422700.0,40.2,92.2,24.2,44.26833763361592,50.092148912642834,2.052980132450331,13.064113238967527
QN485,146993.65997300594,30.8,0.6,26.4,60.7,37.8,21008.0,52204.829883116916,86.4,89.5,1484.0,361300.0,26.1,92.7,24.3,12.380952380952381,80.31746031746032,1.7617165443252403,50.47619047619048
QN171,0.0,,,,,,,0.0,,,,,,,,,,,
QN264,80629.17619738833,3.6,92.9,8.7,0.3,42.2,22054.0,33038.50294342092,46.4,92.3,709.0,406600.0,28.6,98.2,19.8,44.613583138173304,48.94613583138173,6.698564593301436,37.19160104986877
QN265,228892.89141133943,22.7,1.2,25.1,65.7,36.2,21284.0,89052.3780755665,95.39999999999999,92.4,1168.0,500000.0,32.9,90.8,27.6,18.704335119337554,69.55674622503653,3.2142857142857135,52.083333333333336
QN266,102850.01427089273,0.0,75.1,10.1,16.5,41.6,19173.0,51891.65874284607,74.7,95.8,349.0,416700.0,18.9,84.0,18.0,46.0431654676259,45.563549160671464,12.736842105263158,88.02083333333333
QN267,287611.5716788727,46.3,1.1,43.9,45.0,34.6,22278.0,106926.60139476153,95.5,92.3,1278.0,367400.0,33.7,92.4,28.6,15.785953177257525,75.15050167224081,2.6969292389853132,21.588983050847457
QN270,89596.60280356932,5.1,82.8,13.9,0.2,35.0,22287.0,30097.95087694481,31.199999999999996,90.2,1433.0,361300.0,36.2,86.6,13.5,37.8716744913928,53.677621283255085,0.8454810495626822,56.85950413223141
QN271,603873.5525992647,37.6,3.1,45.7,47.5,32.7,16569.0,220076.63874573974,96.3,96.1,1168.0,168700.0,38.0,86.8,24.3,15.126512651265127,74.06490649064907,1.7266988488674342,19.58181818181818
QN272,139402.77127811423,0.0,96.6,3.4,0.0,37.4,21086.0,41799.82644552194,36.0,100.0,1114.0,342400.0,36.2,90.7,20.2,44.863459037711316,55.136540962288684,6.627358490566038,41.710144927536234
QN273,385947.7024798049,57.9,3.4,78.9,10.8,35.5,18096.0,125151.77752612678,96.7,97.8,1124.0,226100.0,40.8,91.7,13.1,18.727644353602454,74.57843638221767,1.6855087358684482,22.646657571623464
QN274,169261.5382704309,6.2,86.9,13.8,0.0,32.9,25951.0,47258.42064099199,54.599999999999994,96.0,1101.0,390400.0,49.5,85.9,14.7,53.144375553587246,37.82108060230292,5.690866510538641,15.583333333333334
QN275,388018.05160447984,51.5,2.4,66.0,24.5,37.5,18269.0,136954.67696800322,92.4,94.7,1070.0,213900.0,27.9,88.5,17.5,16.55428186109238,70.12811867835468,2.375,26.53767820773931
QN276,75441.14809745838,11.6,63.2,22.4,3.0,33.1,28565.0,28927.02888345389,73.7,90.8,1366.0,508000.0,48.1,75.9,8.5,33.40425531914894,64.04255319148936,3.1893687707641196,80.89171974522293
QN277,551944.9066684312,51.4,4.8,69.2,14.2,34.4,17699.0,183776.48208206243,97.39999999999999,93.4,1159.0,206400.0,40.5,93.5,19.8,17.507136060894386,75.21408182683159,1.1986084756483235,7.744565217391305
QN278,148662.51642394927,6.1,75.0,22.4,0.0,34.5,15982.0,52339.94217962596,94.5,97.1,602.0,413800.0,53.9,88.7,10.7,44.99332443257677,52.20293724966622,6.90537084398977,22.166172106824927
QN279,373490.7698428855,57.2,2.6,67.4,12.3,38.8,21287.0,149286.94021538467,94.7,94.8,1176.0,223400.0,25.7,87.9,24.8,16.287015945330296,69.07744874715262,1.1706512778235778,12.465034965034965
QN280,110294.06771244602,0.0,96.7,3.1,0.0,31.0,22768.0,35576.64111288652,28.799999999999997,82.5,1268.0,361800.0,67.3,87.6,21.2,54.53474676089517,41.57832744405182,6.090651558073654,23.779697624190064
QN281,326044.4764044372,61.9,1.8,59.0,10.2,42.0,30464.0,152964.4695319076,92.2,96.1,1140.0,270400.0,21.6,92.8,37.8,14.371446620341125,71.3518635502211,1.1111111111111112,27.164835164835164
QN282,85364.91316380186,0.0,90.8,8.4,0.8,39.9,25157.0,30080.40986914422,40.10000000000001,91.0,1224.0,342300.0,43.1,86.5,23.4,44.13793103448276,51.724137931034484,4.6933333333333325,33.03124999999999
QN283,418951.5142356192,61.9,3.3,60.8,14.1,37.5,25335.0,191274.95763424685,98.3,95.9,1182.0,224200.0,28.3,89.2,32.4,15.592572364827962,73.21135991261606,1.9880641551659828,22.872154115586692
QN284,79741.4163905993,0.4,89.0,1.1,5.0,40.0,25382.0,27258.801759231337,44.9,87.5,1425.0,356200.0,45.3,96.9,17.0,40.80976863753213,53.66323907455013,1.4610778443113772,15.401574803149606
QN285,318833.4551660471,66.9,0.0,35.2,19.4,42.6,43418.0,153469.3625316843,98.3,89.0,1149.0,349400.0,20.1,96.1,45.1,21.573896353166987,66.44913627639156,2.755632582322357,32.829181494661924
QN287,322376.99745191715,53.1,2.1,39.7,29.4,45.2,28841.0,158415.54039325175,97.9,94.5,1173.0,283800.0,20.0,93.7,39.0,14.586028460543337,72.02457956015525,3.1971261787157608,33.25942350332594
QN489,36962.30123197315,21.1,0.3,33.6,56.8,36.0,23298.0,15328.847333661104,70.0,85.1,1290.0,475000.0,17.1,87.1,22.2,24.85207100591716,58.43195266272189,11.721518987341772,74.16666666666667
QN492,102692.02368387797,13.5,54.6,14.6,22.3,41.8,23676.0,42303.24818132922,69.39999999999999,96.6,1106.0,459500.0,33.5,91.4,20.0,56.568627450980394,33.23529411764706,3.2595870206489677,14.254766031195844
QN493.01,105713.69834610641,72.8,0.0,17.7,20.9,48.0,30700.0,53578.22056375244,59.3,88.0,1153.0,484600.0,16.7,93.9,38.9,46.23921085080148,41.43033292231812,15.773809523809524,20.906666666666663
QN493.02,92251.42503033264,83.0,3.9,22.3,5.4,38.1,20768.0,39210.784574221456,79.2,89.5,1154.0,488600.0,38.3,95.1,19.3,36.36363636363637,57.41626794258373,6.916666666666666,36.34868421052631
QN495,140564.99206672783,81.4,0.0,31.2,10.2,40.2,25136.0,48600.0624339959,73.1,94.3,1521.0,630800.0,41.5,84.5,17.3,46.96132596685083,39.3646408839779,5.4035087719298245,47.088235294117645
QN496,116145.68168120642,10.1,37.4,16.8,31.3,37.3,23533.0,37953.271618256455,28.9,88.2,1081.0,396400.0,39.0,95.2,25.5,60.641200545702596,33.560709413369715,2.154471544715447,17.705286839145106
QN497,172557.36812902082,48.0,0.3,21.1,35.2,33.9,23708.0,56723.01028462623,64.7,95.7,1412.0,626100.0,40.6,93.6,17.9,49.73856209150327,45.751633986928105,6.042857142857143,17.08278580814718
QN499,109226.44991619367,36.5,0.1,16.3,61.5,41.9,23722.0,38390.3517362276,75.9,94.7,1311.0,609300.0,24.0,95.5,25.0,35.29153879877247,55.50197281893906,2.3538704581358605,19.242236024844722
QN500,142525.92111807564,7.5,76.7,14.0,2.8,33.5,17415.0,49161.30145635905,86.39999999999999,94.1,1092.0,483100.0,41.9,90.6,9.5,36.80864589955499,49.713922441195166,3.4271099744245523,31.295336787564768
QN502.01,121012.63377353945,9.5,66.8,17.0,15.2,30.4,30561.0,29724.64905819074,38.300000000000004,94.6,1379.0,456100.0,51.3,85.6,28.4,48.02197802197802,42.417582417582416,4.248704663212434,21.533180778032037
QN502.02,104432.19770487478,3.8,79.4,8.4,3.3,42.3,23376.0,26829.849848656304,33.4,100.0,,460100.0,52.2,94.4,22.7,57.75316455696203,42.24683544303797,2.6591760299625467,21.534246575342465
QN504,85289.87014504016,1.7,93.9,6.1,0.0,37.2,27139.0,27848.736805535893,26.5,100.0,989.0,460500.0,48.7,95.9,24.5,54.18138987043581,43.34511189634865,5.625000000000001,29.76086956521739
QN505,169110.6291084974,56.9,3.8,11.5,38.3,42.0,31408.0,69173.0419288664,83.1,93.7,1605.0,616000.0,23.3,92.0,31.5,31.139489194499017,57.66208251473478,5.894378194207836,61.041009463722396
QN506,85528.49975511678,0.0,84.8,0.0,7.0,42.4,24826.0,26509.138423184453,34.8,100.0,1220.0,425100.0,27.0,97.7,27.0,32.37597911227154,59.66057441253264,5.207877461706782,62.66129032258064
QN507,100360.6535701596,73.3,0.3,14.5,21.4,45.7,32924.0,40774.30165776102,57.9,93.3,1475.0,580200.0,28.4,89.8,24.2,61.425843411839594,31.12667091024825,3.5582822085889565,16.321243523316067
QN508,92865.45558143835,1.0,88.1,7.7,7.0,32.6,20435.0,35106.476344408584,52.5,73.2,1270.0,470200.0,49.2,95.6,27.1,54.28226779252111,37.153196622436674,3.5714285714285716,37.8
QN510,91402.62186628031,0.0,90.2,8.3,2.0,40.3,25606.0,28876.242322086007,7.399999999999997,84.1,,400400.0,46.3,84.5,20.1,50.92348284960422,39.050131926121374,0.47297297297297297,
QN511,80320.37271201711,90.3,1.8,28.2,4.2,43.5,31364.0,33139.997530104716,58.099999999999994,92.5,1296.0,576600.0,29.3,97.4,18.6,49.57356076759062,39.23240938166311,6.4402173913043494,25.053763440860216
QN512,84268.04165569654,2.7,85.0,6.8,0.0,38.9,24381.0,23515.996668703894,21.500000000000007,97.6,1372.0,411900.0,50.6,92.5,17.5,50.348675034867505,47.00139470013947,3.7685459940652817,21.800554016620502
QN513,111456.08578766251,65.5,0.5,17.2,24.5,38.5,23842.0,47163.05426543803,66.80000000000001,86.9,1263.0,603300.0,39.3,95.4,15.0,50.51546391752577,43.673851921274604,5.128755364806867,31.78107606679035
QN288,71002.29310667423,0.0,89.2,5.4,3.8,36.3,24271.0,23464.422334752722,36.5,86.5,1283.0,421700.0,48.4,95.7,22.4,45.60557341907824,46.78456591639871,4.673539518900343,13.337250293772033
QN289,329497.8936557568,41.4,0.6,36.3,43.4,41.4,25602.0,139025.4819750338,89.4,95.1,1226.0,407100.0,27.0,93.2,43.1,19.935344827586206,69.50431034482759,2.217054263565892,24.486486486486484
QN291,260009.8178955963,27.6,2.2,18.9,62.2,38.0,22045.0,99994.23680277384,93.19999999999999,92.6,1229.0,356800.0,29.0,90.6,32.6,10.91283459162663,76.93891557995882,2.4888492417484387,
QN293,94528.26080802314,42.3,0.6,48.4,35.6,32.9,19778.0,25188.668299143894,76.1,92.4,1696.0,496700.0,40.4,91.6,17.2,31.755725190839694,55.41984732824427,7.658402203856749,57.64423076923077
QN295,219604.06547753233,52.9,2.6,17.9,33.7,36.5,28853.0,100341.43756472062,91.4,92.8,1249.0,213200.0,27.9,90.1,42.7,14.850481500253421,72.02230106436897,4.109781843771992,55.1877133105802
QN297,40021.115196544095,57.1,2.7,34.3,24.2,35.1,26188.0,14876.74359234004,57.9,94.9,1462.0,572400.0,35.4,88.7,41.2,23.516483516483518,68.57142857142857,10.048076923076923,79.53271028037383
QN299,0.0,,,,,,,0.0,,,,,,,,,,,
QN309.02,226068.1984719282,44.0,0.6,32.3,41.8,34.4,20502.0,74916.56967907943,76.8,90.2,1318.0,604200.0,44.4,90.4,19.8,31.297918948521357,56.40744797371303,2.6165048543689315,16.360454943132112
QN317,89545.34740672803,72.6,4.2,16.5,7.2,39.6,28204.0,40715.15014899665,83.1,89.6,1414.0,366200.0,27.1,93.6,31.8,49.1005723630417,36.140637775960755,3.1447963800904972,13.713572023313905
