ITZ_GEOID,pop_density,percent_non_hispanic_or_latino_white_alone,percent_non_hispanic_black_alone,percent_hispanic_any_race,percent_non_hispanic_asian_alone,median_age,per_capita_income,resid_unit_density,percent_multi_family_units,percent_occupied_housing_units,median_gross_rent,median_home_value,percent_households_with_people_under_18,percent_of_households_in_same_house_year_ago,percent_bachelor_degree_or_higher,percent_car_commuters,percent_public_transport_commuters,percent_public_transport_trips_under_45_min,percent_car_trips_under_45_min
MN247,318890.0432356438,15.0,6.9,70.1,5.3,35.8,24236.0,112857.342944197,98.8,91.5,1186.0,485000.0,26.1,93.5,30.5,11.120196238757154,67.56609430362496,2.1500605082694637,30.980392156862745
MN163,291179.63252159324,80.4,1.1,4.7,12.4,42.0,108671.0,182161.12722936986,99.0,87.0,2077.0,1222400.0,14.8,81.3,80.9,4.395337542496358,72.34094220495386,2.9472977509231284,96.62983425414365
MN206,227365.78998912807,10.5,59.7,25.4,3.1,34.6,25229.0,125043.94815442817,99.4,82.1,1002.0,,23.4,85.7,32.5,5.677517032551098,77.74413323239969,5.793573515092501,
MN165,338484.43559450144,74.3,3.7,11.4,8.3,46.6,127647.0,209517.91445281435,99.4,81.5,1912.0,1043000.0,17.4,78.0,75.7,7.963897000265463,75.47119723918237,2.877242349630672,15.766666666666667
MN183,364653.3342544926,71.6,3.7,15.8,7.4,43.3,91518.0,248793.41837226195,97.6,77.9,1998.0,937500.0,16.1,91.5,83.8,9.276859504132231,69.00826446280992,2.6407185628742513,34.944320712694875
MN180,420686.04625023884,8.2,21.6,61.9,6.4,30.7,21072.0,154781.6707609836,100.0,95.6,815.0,598800.0,30.9,89.2,26.2,6.400898371701292,74.28411005053341,2.2071050642479215,32.41228070175438
MN160.02,753360.6936668991,68.2,3.5,8.0,15.8,30.7,90505.0,273169.1317686311,98.9,95.2,1665.0,1233300.0,23.6,83.0,86.6,6.731352334748332,43.23832625833839,11.107994389901823,
MN167,351838.395766578,81.3,0.4,7.9,8.3,44.4,131367.0,204321.53451803452,96.39999999999999,85.3,2149.0,1316500.0,20.8,83.7,84.1,5.420054200542006,67.77777777777777,3.398640543782487,93.19999999999999
MN175,509472.8296870145,83.1,3.9,7.4,4.2,44.9,99061.0,294722.8091057006,97.6,78.8,2079.0,1084300.0,22.2,85.3,82.3,7.267181051498295,71.00305042167594,2.198635329795299,46.37037037037038
MN249,231504.85210934916,7.6,14.3,73.6,2.7,30.2,18826.0,74386.91183574947,100.0,100.0,947.0,230000.0,27.9,84.6,21.9,18.274111675126903,71.40439932318105,10.42654028436019,137.2222222222222
MN219,241550.12636496604,4.6,34.7,54.6,3.6,33.3,13763.0,83177.58833050818,99.3,94.3,528.0,,30.3,92.0,18.6,4.828585224529213,82.52052148720425,3.282621416032767,
MN170,439992.9923338618,8.7,21.5,49.9,16.9,40.4,22320.0,205843.9865164971,100.0,94.6,1063.0,,17.6,90.6,28.1,7.185808779314492,75.97714972940469,2.374356944994064,36.06694560669456
MN169,508597.5927317294,79.9,3.0,9.6,6.8,41.9,89001.0,296547.379465802,97.1,85.1,2050.0,972500.0,19.5,75.0,80.8,3.45703125,74.296875,2.0715036803364875,36.836158192090394
MN239,435400.15958395647,9.6,36.6,47.4,1.8,38.7,22489.0,188684.5837950505,98.9,96.6,1117.0,,23.8,94.1,34.7,10.735930735930737,70.73593073593074,6.0832313341493265,161.29032258064512
MN171,446557.48417884373,77.8,5.0,10.2,4.1,44.5,119441.0,244150.98693004626,98.6,91.4,1835.0,1731900.0,16.0,87.4,77.6,7.096658282429034,75.56593604024434,1.9448407037565383,39.06329113924051
MN181,710182.5261395099,59.6,14.9,15.3,7.8,46.2,74463.0,364925.7556320591,99.10000000000001,94.6,1167.0,1122800.0,20.4,85.3,69.8,9.191797346200241,75.31966224366707,2.319026265214606,38.47769028871391
MN201.02,565379.721707935,26.4,47.1,19.7,4.3,35.6,44716.0,248338.32911017793,97.7,93.2,1213.0,1160000.0,26.2,88.8,53.5,8.024193548387096,74.51612903225806,3.80952380952381,92.41206030150752
MN174.02,496502.0771752691,16.9,38.7,35.6,7.1,32.7,21859.0,204541.88136622196,100.0,96.0,1422.0,562500.0,23.1,90.7,34.7,9.040793825799339,68.79823594266814,10.865384615384617,79.02439024390245
MN287,78849.04715426562,33.5,3.3,59.0,2.6,36.3,29819.0,35103.7550840834,100.0,86.7,1377.0,500000.0,24.5,91.5,45.4,9.432275368797496,76.21814930710774,1.8885630498533728,88.29383886255924
MN2.01,318603.63408475916,16.4,4.6,29.8,49.1,40.2,14388.0,127083.47202257249,100.0,91.8,628.0,,21.5,92.3,13.7,18.01801801801802,50.050050050050054,10.76,61.666666666666664
MN164,440529.618894502,14.3,16.5,52.7,13.0,35.2,26642.0,172874.5019601152,97.1,98.0,875.0,,29.0,88.0,34.0,8.97236882955604,69.69885128841975,3.0913140311804015,
MN182,439199.2345225964,8.9,25.6,56.7,6.3,31.2,14691.0,175728.37202843704,99.4,97.2,566.0,,35.9,90.8,23.7,4.603979711275849,80.06242684354272,3.196881091617933,
MN223.01,452169.4631597978,10.2,11.1,74.3,2.7,31.5,18331.0,144410.14268454275,99.1,96.8,965.0,461200.0,32.2,91.9,29.6,8.513309894525364,81.5670517327976,1.7949507389162562,
MN185,434162.46659056697,59.2,12.9,7.9,15.7,41.2,75589.0,270866.52460232936,99.2,83.6,2010.0,875000.0,16.0,79.2,82.8,7.3554567225453305,76.05200136845707,3.049932523616734,56.13953488372092
MN210,360519.73634208605,4.1,65.6,27.0,1.7,32.6,20328.0,162807.28751883897,100.0,94.2,928.0,,34.9,93.2,31.7,8.362369337979095,77.62291908633372,2.2593516209476308,81.38888888888889
MN277,484657.8852662095,10.2,11.2,77.2,1.4,46.5,15790.0,147948.19655494814,98.6,98.3,1071.0,,31.8,89.0,14.5,6.433408577878104,78.14145974416854,1.998074145402022,88.24561403508773
MN235.02,502808.8203267456,11.2,72.3,14.7,0.3,30.0,21251.0,245024.9093358196,99.3,89.1,1190.0,,26.0,89.2,30.7,4.58984375,77.24609375,5.84070796460177,212.7659574468085
MN221.02,266488.3275894567,22.9,64.5,5.4,2.0,36.3,34471.0,137321.40258893667,99.0,88.4,1196.0,537900.0,15.4,88.2,52.0,9.35765265662173,74.22680412371135,7.702991452991452,105.16949152542372
MN197.01,34165.78620393856,41.0,4.5,20.8,32.2,35.8,73132.0,17151.315904780906,99.5,96.0,,,17.5,65.2,72.9,7.558139534883721,66.86046511627907,31.391304347826086,281.9230769230769
MN195,361764.47833999514,67.1,1.6,16.9,12.5,38.3,75424.0,188941.71487630485,99.2,85.2,2144.0,1007200.0,23.4,86.7,76.5,8.003010536879076,72.35323632714501,2.222607489597781,25.95611285266458
MN189,524773.0280890685,21.6,21.5,47.3,5.2,41.0,31809.0,220916.5069944475,99.10000000000001,93.3,780.0,1506900.0,24.3,84.6,35.7,10.291519434628976,77.56183745583039,1.6002277904328017,27.36051502145923
MN241,484450.65589056164,13.1,23.6,57.9,2.7,41.1,26397.0,209661.73551060443,99.0,87.8,1171.0,301400.0,20.5,89.8,33.9,14.534461910519951,60.314389359129386,2.016840417000802,26.83860232945091
MN190,338050.7886020944,19.0,56.2,11.8,8.7,41.6,46127.0,174832.40171261693,97.1,86.2,789.0,531300.0,23.3,94.3,52.9,5.147058823529412,77.09276018099547,4.636830520909758,192.30769230769232
MN201.01,354000.2101600891,50.2,16.8,11.4,15.7,21.7,26403.0,56429.156500973935,98.3,95.2,1869.0,1146600.0,22.2,73.9,92.1,0.9501187648456056,43.942992874109265,41.513513513513516,
MN214,261978.2728409937,7.1,78.8,9.1,2.2,41.6,32152.0,161023.8603776576,100.0,92.4,1164.0,,8.9,92.4,40.5,9.612320764737122,78.49176845459374,3.2882273342354527,53.92265193370166
MN208,402471.1062075041,19.2,54.3,16.7,4.1,33.4,37865.0,182724.05577953652,93.5,82.4,1094.0,1001800.0,27.8,88.6,44.4,13.324080499653018,70.40249826509368,2.621981271562346,32.8125
MN188,381329.92629687896,18.9,22.2,52.6,4.6,33.2,22715.0,188056.09250102637,99.3,86.9,1014.0,380600.0,24.8,85.8,31.7,15.939922480620154,71.80232558139535,4.02834008097166,47.4468085106383
MN230,582680.5332552649,7.1,60.7,28.4,1.4,35.5,25464.0,245789.29960544358,98.7,90.9,778.0,602900.0,24.3,88.5,19.8,8.76313276026743,73.42406876790831,2.035772357723577,31.389645776566752
MN263,618474.6695130172,7.5,6.1,84.6,1.1,35.2,17888.0,203214.0838165211,100.0,97.5,1240.0,,31.6,93.6,21.6,14.38338819954419,68.04254241580146,1.5221436546334204,24.542253521126757
MN224,421075.581490615,10.0,57.9,28.8,1.4,31.7,19732.0,164316.7841636171,97.6,91.0,809.0,566700.0,37.6,91.5,24.4,11.227951153324288,72.45590230664858,2.76685393258427,55.861027190332315
MN87,455945.7230259404,73.3,1.0,12.4,9.9,36.2,115219.0,270652.71229850344,98.7,91.7,2341.0,,13.0,77.8,77.8,4.148118170781061,56.41440712262242,3.1527977044476327,
MN237,314330.4077956887,12.7,27.4,49.1,4.8,32.8,23491.0,112901.38311927591,98.80000000000001,96.3,1180.0,168300.0,26.3,82.7,29.3,7.427413909520594,78.50551429214495,1.5395642201834863,42.48484848484848
MN245,792492.9360955394,5.6,7.9,83.8,1.7,35.1,18059.0,259553.84935541803,100.0,93.3,1067.0,252500.0,28.4,91.5,20.5,12.671594508975712,65.9714889123548,0.8343337334933973,17.03125
MN106.01,580902.734779924,87.0,0.6,4.9,6.8,60.8,161702.0,434598.89430726634,97.3,81.5,2694.0,987700.0,6.6,93.0,78.5,18.405916187345934,34.01807723911257,5.998389694041868,22.36607142857143
MN222,183332.13826125773,30.4,46.7,15.1,3.4,36.7,35279.0,90894.76887257179,94.4,85.4,1067.0,1009300.0,24.2,91.4,43.0,6.398104265402844,74.24960505529226,7.7234042553191475,220.49382716049388
MN243.02,360098.25038692955,0.2,52.4,44.8,1.1,31.1,10982.0,127391.68468496954,100.0,96.3,478.0,,47.3,94.0,11.6,13.595874355368027,69.94842944210033,2.8485254691689006,37.62068965517241
MN212,278402.7719597407,6.5,65.4,20.6,3.9,40.3,38825.0,170568.99334227864,99.5,90.4,1503.0,326700.0,16.3,82.7,50.9,10.916179337231968,64.47368421052632,4.988662131519274,70.04464285714286
MN225,442956.36146880605,17.1,23.3,52.8,3.1,35.2,21751.0,161374.28162625208,99.10000000000001,90.5,1127.0,227700.0,31.8,90.4,26.7,10.477277048868606,72.73245864232744,1.576470588235294,29.72776769509982
MN114.01,130576.93738547582,90.7,0.8,2.0,5.6,56.8,161027.0,143470.7270185186,99.0,49.4,2135.0,,12.8,82.4,78.6,5.381944444444445,32.46527777777778,50.106951871657756,455.16129032258067
MN232,524158.1272035745,6.3,48.3,42.3,1.9,30.0,17191.0,197841.65998341565,98.6,95.2,818.0,290200.0,32.7,83.7,21.5,15.72514937533949,75.7197175448126,1.7754662840746054,17.806563039723663
MN96,7305.72432163812,62.2,0.0,0.0,26.9,38.3,196955.0,15777.908829084008,98.4,37.7,2371.0,,0.0,66.4,84.9,0.0,35.35353535353536,171.42857142857142,
MN112.03,166539.77654755488,73.8,2.7,4.5,18.2,40.1,134173.0,166815.96191496376,100.0,56.1,2778.0,706100.0,13.9,86.5,87.3,3.9312039312039313,26.65847665847666,33.77880184331798,267.81249999999994
MN303,334697.5975618567,30.5,2.9,62.3,2.5,35.4,29556.0,128993.74403777992,98.7,96.3,1428.0,330200.0,29.2,93.3,43.2,10.526315789473685,69.87152921674264,2.081850533807829,75.35433070866142
MN233,336457.98334604665,19.1,26.9,45.2,4.4,34.9,31059.0,127786.82726604669,98.1,95.4,1306.0,,27.6,91.8,36.1,8.871575772807239,73.98843930635839,2.055027173913043,56.685552407932015
MN223.02,598645.4292568052,11.9,21.5,56.3,7.7,32.4,19605.0,270491.2797692745,100.0,98.8,1117.0,,20.8,86.8,35.4,5.644599303135888,70.5226480836237,5.494071146245059,139.1358024691358
MN253,883754.9621963511,13.6,3.7,79.2,3.0,31.7,18614.0,253691.00583511742,99.1,95.9,1153.0,560200.0,26.2,87.5,29.7,11.664050235478808,67.28414442700156,1.3672421838544095,15.706594885598921
MN209.01,339448.21762294305,4.8,33.9,55.1,3.7,37.7,16281.0,148345.9351933782,100.0,93.9,805.0,,25.4,92.0,15.6,3.2180209171359615,81.17457763475463,6.323092170465808,
MN236,256686.10860991172,0.8,73.1,22.6,0.7,32.0,26355.0,119447.99113530545,98.5,92.6,874.0,33200.0,30.5,93.4,18.4,10.352053646269908,78.918692372171,3.228890069038768,34.08906882591092
MN309,333278.83209918893,9.7,18.3,70.7,0.3,32.4,17246.0,127737.5314665881,97.1,96.1,1006.0,727900.0,37.9,88.4,25.0,16.433566433566433,64.47014523937601,1.6228619107217355,18.06873977086743
MN251,192829.13812267277,10.0,14.1,72.8,3.0,33.7,16995.0,58965.40734965911,99.5,84.8,977.0,481300.0,36.2,83.7,20.4,13.990147783251231,68.27586206896552,6.897546897546897,113.59154929577464
MN255,138874.85111601217,29.9,4.3,45.2,16.6,31.3,24765.0,52795.59727213453,99.4,95.8,1477.0,608400.0,19.9,80.4,54.8,10.878661087866108,42.98212248003043,4.123893805309734,38.07692307692308
MN267,501818.7885700094,56.7,2.4,37.9,1.9,24.0,17038.0,144549.34663943024,99.2,90.2,1263.0,,30.2,79.5,40.5,30.229885057471265,53.2183908045977,7.235421166306695,58.70722433460076
MN281,368952.5553436985,71.6,6.6,13.7,3.9,44.1,53192.0,166496.9224991933,98.6,98.1,1738.0,398500.0,26.1,85.2,68.6,9.315068493150685,64.27397260273973,2.702472293265132,86.82352941176471
MN291,696899.001635395,5.3,4.4,87.9,1.8,33.8,18998.0,236893.05577415833,100.0,98.4,1120.0,,35.6,91.4,17.1,19.007453903491566,71.96939976461357,0.8312891796129737,15.24251805985552
MN297,190.51693409531433,0.0,100.0,0.0,0.0,,,0.0,,,,,,50.0,0.0,,,,
MN207.01,769387.4579160005,53.2,4.1,15.4,23.9,28.0,37088.0,315587.7527882736,100.0,93.7,1807.0,533300.0,10.2,78.8,88.8,2.1665538253215977,29.11306702775897,16.32558139534884,187.5
MN283,563896.1585052548,20.4,10.4,63.3,4.7,36.8,26389.0,242490.8215916364,99.1,93.6,1143.0,,21.0,92.9,41.9,8.860153256704981,66.95402298850574,1.7274678111587982,48.4054054054054
MN62,155446.8369345215,44.8,17.2,14.3,19.8,38.1,40713.0,49657.11725483582,99.4,95.1,2438.0,,16.6,69.3,62.0,7.101947308132875,38.60252004581901,11.246290801186944,73.06451612903226
MN25,427363.4620134025,0.2,15.8,41.9,41.8,46.6,12048.0,166085.14132849986,100.0,98.6,394.0,,23.0,94.1,10.2,10.3904282115869,61.83879093198993,6.59877800407332,
MN58,215256.12449127698,65.8,0.3,4.4,23.7,35.2,142141.0,145753.36329189915,98.6,85.5,3059.0,,13.0,72.0,87.1,4.837364470391993,52.919099249374476,6.706067769897557,118.62068965517241
MN60,458155.58041738614,74.7,2.4,7.4,13.9,37.5,69844.0,208674.95549159942,100.0,97.6,2476.0,,23.3,64.3,82.9,9.198023565184341,48.61269479285443,5.629397967161844,65.08264462809917
MN226,321063.96495867206,11.4,66.6,15.7,3.2,35.5,32618.0,164929.63705087162,94.7,81.9,1015.0,916000.0,26.5,83.0,38.9,7.818532818532819,78.04054054054055,3.6239950525664817,63.333333333333336
MN90,469002.53700887493,64.1,2.3,8.1,23.4,36.2,107607.0,349817.8716762072,97.5,75.6,2304.0,635200.0,11.3,86.2,82.8,6.43625462881326,36.50149885381767,3.1739130434782603,53.64383561643836
MN22.02,371718.5679651858,54.4,5.2,21.3,15.6,33.7,63717.0,212629.92942975005,98.2,97.2,1942.0,635400.0,9.2,84.4,67.4,0.48010973936899864,62.07133058984911,7.480662983425416,
MN115,206761.82340677653,38.0,9.3,21.8,28.4,33.8,83679.0,137637.30848084236,97.5,73.6,2407.0,1085500.0,9.7,70.8,71.7,4.5413669064748206,47.48201438848921,7.528409090909091,
MN275,134116.39415464032,56.8,5.0,26.8,7.5,46.2,52016.0,60932.07326469342,98.6,92.9,1672.0,563300.0,27.1,88.4,67.9,12.264150943396226,57.269700332963374,3.875968992248062,57.51131221719457
MN147,556839.0994304987,55.6,2.2,12.1,26.1,33.4,120819.0,324493.7068785294,99.6,81.5,3288.0,1625000.0,23.0,78.5,88.7,6.5495965828191745,44.755576649264356,9.162248144220573,101.52173913043478
MN150.01,442286.81339694874,83.8,0.0,5.1,10.1,50.2,120892.0,269707.41589804506,99.4,81.0,2125.0,1762500.0,27.8,92.7,86.1,8.519701810436635,51.6506922257721,16.391752577319583,195.24999999999997
MN155,508914.0071075088,82.3,1.4,0.5,12.0,47.0,100433.0,341976.9159824289,99.4,84.5,2754.0,700700.0,16.5,86.1,83.7,5.019157088122605,65.42145593869732,2.5563689604685216,64.8473282442748
MN203,195551.53916977302,53.6,11.7,11.6,18.2,20.6,9733.0,27116.31905102782,98.9,81.1,1467.0,892900.0,11.0,69.6,81.0,3.0346820809248554,36.41618497109827,30.238095238095237,
MN197.02,506002.5827287663,30.0,30.5,24.4,12.8,36.2,43127.0,271851.4773457511,98.2,83.6,1228.0,648200.0,13.3,84.6,54.9,5.583756345177665,71.2351945854484,9.382422802850357,271.06060606060606
MN104,56792.12917286033,71.7,2.2,7.1,19.0,53.1,119527.0,66112.50048131662,99.0,54.3,2375.0,1206700.0,4.0,78.7,76.4,9.902912621359222,31.067961165048544,43.4375,
MN5,0.0,,,,,,,0.0,,,,,,,,,,,
MN34,417910.2979137861,63.6,2.3,17.4,15.2,33.5,66923.0,269069.2146323734,99.0,92.5,2047.0,711500.0,5.7,79.7,66.8,6.145640074211503,57.23562152133581,3.5089141004862237,
MN30.01,361273.70829887775,53.4,1.7,17.9,18.2,30.1,62211.0,219174.45034306767,100.0,91.9,2056.0,584800.0,8.5,83.8,72.4,1.4266304347826086,61.75271739130435,4.565456545654565,
MN2.02,288943.7168692585,14.2,15.1,40.3,25.6,44.0,27939.0,133261.59197425758,99.5,95.8,720.0,544200.0,26.9,94.2,29.8,10.968921389396709,50.96892138939671,3.5078909612625537,61.9
MN149,362765.20929833024,74.5,0.9,10.6,12.1,47.0,149298.0,257262.74645091264,98.89999999999999,73.6,2968.0,1810100.0,15.9,86.0,80.8,16.593886462882097,40.704928259513416,6.444444444444445,31.127819548872182
MN8,459934.0288613782,8.1,1.0,2.8,83.9,44.1,18667.0,193539.28970153487,98.7,87.7,977.0,545500.0,24.2,94.2,21.2,18.706081899685,40.99830385267749,3.4633569739952716,12.797927461139896
MN41,468624.26808077755,34.9,0.9,5.9,55.2,33.7,58444.0,220426.55412004903,98.89999999999999,88.8,1405.0,897600.0,16.6,82.5,54.8,4.412379757423672,53.01129234629862,3.0848126232741615,17.96208530805687
MN14.02,273484.63490248844,34.1,4.3,24.5,29.5,37.6,35518.0,136176.87713097717,99.2,95.4,1014.0,592600.0,12.0,92.4,43.2,2.9812054439403757,71.67854828256642,6.826401446654611,177.39130434782606
MN173,511732.02622750367,67.8,3.5,15.2,10.6,40.7,93157.0,304291.0140646174,97.60000000000001,82.0,1760.0,1045800.0,20.1,90.3,75.2,7.8341013824884795,70.08615507914246,2.1726700971983988,18.874680306905372
MN26.01,420113.96093017905,25.5,10.2,48.0,13.5,37.5,37337.0,167274.17434475356,99.5,96.1,923.0,392600.0,24.7,90.6,38.8,13.801571709233793,56.777996070726914,5.657439446366781,42.77580071174376
MN194,413764.7852868953,5.1,35.3,53.3,2.1,34.0,14385.0,171003.10118633613,100.0,91.4,627.0,357100.0,30.9,93.4,14.3,11.647173489278753,69.63937621832359,4.870538838348496,34.76987447698745
MN243.01,461164.20758229727,17.8,35.6,42.0,3.5,33.4,22437.0,158771.51741623596,96.4,92.8,1173.0,,19.9,72.7,36.0,12.00500208420175,69.07044601917465,2.474351237175619,39.61805555555556
MN143,18.306468231635556,0.0,40.0,40.0,0.0,19.8,5860.0,0.0,,,,,,40.0,0.0,,,,
MN15.02,363270.4880820237,65.2,2.4,6.0,23.6,27.9,84091.0,176875.7300949262,99.10000000000001,83.2,3120.0,1027800.0,16.4,65.8,91.3,3.507126781695424,59.93998499624906,2.922403003754694,
MN66,711375.2957650293,54.4,2.3,29.0,12.2,36.8,57676.0,434181.68276945787,98.7,91.1,1379.0,567700.0,10.8,82.4,60.7,2.930509212244306,54.75119686638619,2.4085850556438793,49.504950495049506
MN112.01,113274.40427965035,82.7,1.4,4.8,9.9,52.9,148842.0,138040.49267054166,100.0,52.1,2484.0,,5.3,86.4,75.3,4.537205081669692,31.57894736842105,49.59770114942529,541.2
MN1,0.0,,,,,,,0.0,,,,,,,,,,,
MN285,627143.0921621586,8.6,4.8,84.2,1.1,33.1,17649.0,252814.27913827723,99.5,94.4,1101.0,,25.6,85.2,26.5,9.576188935619541,74.89485603364606,1.8488120950323974,45.37162162162163
MN36.01,366770.1210999751,25.2,7.0,43.3,22.8,35.3,48235.0,176968.47066305767,98.4,89.9,1262.0,435500.0,15.8,93.6,38.4,4.646721833227244,57.0337364735837,8.448660714285714,136.43835616438355
MN122,194867.3358913354,91.7,0.0,6.2,2.0,55.9,182587.0,184765.41319872858,96.19999999999999,60.6,2376.0,,13.9,93.1,81.3,15.22038567493113,19.490358126721762,18.091872791519435,57.19457013574661
MN70,509699.799632964,63.7,4.2,3.6,24.4,32.4,81316.0,348662.09945120226,100.0,84.4,2499.0,806200.0,8.2,81.1,83.2,3.9806347498655192,42.15528061681908,3.4028073160357293,64.27927927927927
MN191,456349.9859625249,60.2,8.7,14.4,11.7,48.2,67636.0,238114.47954399436,97.0,94.3,1668.0,874400.0,14.0,86.3,72.3,6.8018433179723505,67.64976958525345,2.2561307901907357,48.21138211382113
MN193,573366.2736127159,37.8,10.0,39.8,8.2,35.7,33837.0,260893.9059098886,98.80000000000001,89.8,1351.0,547100.0,27.9,79.9,48.3,2.9794692038057087,71.407110665999,2.447405329593268,109.24369747899159
MN174.01,481328.69260136376,14.6,38.9,41.8,3.8,41.4,24831.0,242479.47224882367,100.0,89.0,855.0,783700.0,33.0,98.0,38.3,11.22088920254058,61.044460127028934,8.39306358381503,97.48427672955975
MN24,301036.65744276956,12.3,14.3,53.3,9.0,39.8,20751.0,126909.91352591202,100.0,98.2,526.0,,21.4,85.3,22.9,10.795805058605799,56.014805675508946,6.905286343612334,11.257142857142858
MN178,154479.91820748642,19.8,16.1,51.5,7.6,32.0,26698.0,77074.20811854205,98.0,87.5,1116.0,849000.0,26.9,93.3,38.4,7.0552147239263805,76.43149284253579,3.1839464882943145,
MN68,471175.22595918184,70.3,6.3,9.9,12.9,28.6,85805.0,258541.67060882295,100.0,86.3,2273.0,696500.0,6.5,62.3,76.8,1.3375923337991615,52.64523857057297,3.340917709518392,
MN32,391627.100542733,76.1,3.0,5.5,14.4,36.0,53809.0,243629.63691591483,99.7,93.2,1762.0,654800.0,8.8,84.4,69.6,2.5749261291684253,53.524693963697764,3.0165615141955837,52.21311475409836
MN75,249327.15374213867,84.0,0.5,6.6,6.4,40.1,123029.0,165738.742429886,98.1,90.3,2483.0,1113600.0,12.4,82.9,83.7,7.6548364648573415,47.77313848295059,5.943190094683176,80.31818181818181
MN27,251989.47499070267,14.8,0.6,1.4,75.9,49.9,51320.0,127254.68487030483,92.2,88.7,1027.0,602200.0,16.9,84.3,47.5,2.3778071334214004,63.14398943196829,14.14225941422594,555.5555555555555
MN7,381841.1498939621,67.6,2.2,7.2,21.6,29.2,89244.0,223644.97189615277,100.0,85.5,2941.0,1370900.0,13.1,71.6,86.2,1.1499470419125435,62.14253290966863,2.174336498660823,
MN29,236099.81636175627,8.6,12.4,12.1,62.2,41.9,29828.0,94053.51113330848,99.0,93.7,939.0,,13.2,82.4,30.5,5.900484368119771,39.93835314839278,7.805953693495039,66.56716417910448
MN102,11206.505110201226,73.3,0.0,5.0,6.1,41.8,78950.0,19237.833772512102,97.7,28.8,2972.0,875000.0,3.4,87.9,83.8,0.0,33.05084745762712,197.1794871794872,
MN80,321689.54218039825,81.3,1.6,4.4,11.9,42.7,102328.0,235140.77603455746,98.39999999999999,82.7,2413.0,744900.0,8.8,86.1,83.4,5.314846909300982,31.7157712305026,6.238615664845173,43.80434782608695
MN121,478319.4906241718,67.3,6.5,12.9,12.3,40.8,57797.0,342563.03042049444,99.6,85.9,1476.0,664700.0,6.5,82.4,73.1,2.510608203677511,41.743281471004245,3.0792037272342223,70.4225352112676
