,2011_2016_percent_upzoned,2011_2019_percent_upzoned,2016_2019_percent_upzoned,2011_2016_average_years_since_upzoning,2011_2019_average_years_since_upzoning,2016_2019_average_years_since_upzoning,d_2011_2016_resid_units,d_2011_2019_resid_units,d_2016_2019_resid_units,orig_percent_residential,orig_percent_limited_height,orig_percent_mixed_development,orig_percent_subsidized_properties,d_2011_2019_pop_density,d_2011_2019_resid_unit_density,d_2011_2019_per_capita_income,d_2011_2019_percent_non_hispanic_or_latino_white_alone,d_2011_2019_percent_non_hispanic_black_alone,d_2011_2019_percent_hispanic_any_race,d_2011_2019_percent_non_hispanic_asian_alone,d_2011_2019_percent_multi_family_units,d_2011_2019_percent_occupied_housing_units,d_2011_2019_median_gross_rent,d_2011_2019_median_home_value,d_2011_2019_percent_households_with_people_under_18,d_2011_2019_percent_of_households_in_same_house_year_ago,d_2011_2019_percent_bachelor_degree_or_higher,d_2011_2019_percent_car_commuters,d_2011_2019_percent_public_transport_commuters,d_2011_2019_percent_public_transport_trips_under_45_min,d_2011_2019_percent_car_trips_under_45_min,d_2011_2016_pop_density,d_2011_2016_resid_unit_density,d_2011_2016_per_capita_income,d_2011_2016_percent_non_hispanic_or_latino_white_alone,d_2011_2016_percent_non_hispanic_black_alone,d_2011_2016_percent_hispanic_any_race,d_2011_2016_percent_non_hispanic_asian_alone,d_2011_2016_percent_multi_family_units,d_2011_2016_percent_occupied_housing_units,d_2011_2016_median_gross_rent,d_2011_2016_median_home_value,d_2011_2016_percent_households_with_people_under_18,d_2011_2016_percent_of_households_in_same_house_year_ago,d_2011_2016_percent_bachelor_degree_or_higher,d_2011_2016_percent_car_commuters,d_2011_2016_percent_public_transport_commuters,d_2011_2016_percent_public_transport_trips_under_45_min,d_2011_2016_percent_car_trips_under_45_min,d_2016_2019_pop_density,d_2016_2019_resid_unit_density,d_2016_2019_per_capita_income,d_2016_2019_percent_non_hispanic_or_latino_white_alone,d_2016_2019_percent_non_hispanic_black_alone,d_2016_2019_percent_hispanic_any_race,d_2016_2019_percent_non_hispanic_asian_alone,d_2016_2019_percent_multi_family_units,d_2016_2019_percent_occupied_housing_units,d_2016_2019_median_gross_rent,d_2016_2019_median_home_value,d_2016_2019_percent_households_with_people_under_18,d_2016_2019_percent_of_households_in_same_house_year_ago,d_2016_2019_percent_bachelor_degree_or_higher,d_2016_2019_percent_car_commuters,d_2016_2019_percent_public_transport_commuters,d_2016_2019_percent_public_transport_trips_under_45_min,d_2016_2019_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
BX35,0.0,0.0,0.0,,,,1,209,208,0.011807360349087175,0.0,0.0,4.37956204379562,-0.0014365691348895981,0.0004929403894228992,4770.0,-25.8,3.6000000000000014,-10.600000000000009,0.0,-3.0,1.3999999999999915,380.0,87500.0,-8.800000000000004,5.400000000000006,6.0,-4.46096143687269,12.584257791864772,-5.1633375376457575,,-0.0012393929791204988,0.0005492764339282991,2785.0,-25.8,-2.099999999999998,-4.900000000000006,0.0,-1.5,2.5999999999999943,166.0,7500.0,-12.200000000000003,6.5,1.9000000000000004,4.375124190038626,2.7738602383479503,-3.461526596145805,,-0.0001971761557690993,-5.6336044505399946e-05,1985.0,0.0,5.699999999999999,-5.700000000000003,0.0,-1.5,-1.2000000000000028,214.0,80000.0,3.3999999999999986,-1.0999999999999943,4.1,-8.836085626911316,9.810397553516822,-1.7018109414999527,5.107352089100619,0.028949684870251,26.2,28.2,78.4,0.0,27.4,10980.0,0.0093799514101616,99.4,92.9,714.0,412500.0,57.6,87.8,8.6,25.594294770206023,58.0824088748019,8.021828103683493,
BX85,0.0,0.0,0.0,,,,62,62,0,0.028097167446288224,0.0,0.0,2.6515151515151514,-0.0015743870349779025,0.0010018826586221993,7551.0,-15.3,-7.199999999999999,-7.700000000000003,0.3,-1.5,8.0,130.0,-127300.0,-15.0,7.800000000000011,2.4999999999999982,-10.917109325251293,15.24925238390793,-1.972698329524216,29.25621118012422,0.002691871538825698,0.0011119796540751993,-830.0,-15.7,-15.5,2.0999999999999943,1.0,-3.4000000000000057,4.799999999999997,67.0,-174500.0,-8.200000000000003,5.200000000000003,-1.0999999999999996,-5.432848815201758,6.839259045141404,-0.36097434495509173,11.49908416080208,-0.0042662585738036,-0.00011009699545300004,8381.0,0.3999999999999999,8.3,-9.799999999999997,-0.7,1.9000000000000057,3.200000000000003,63.0,47200.0,-6.799999999999997,2.6000000000000085,3.599999999999998,-5.484260510049534,8.409993338766526,-1.6117239845691242,17.75712701932214,0.0325721961047683,16.5,33.9,77.0,0.0,25.9,13189.0,0.0099913023373592,98.2,89.7,936.0,425600.0,52.6,78.6,13.9,25.530888030888036,58.44594594594594,3.4599504541701083,29.565217391304348
BX121.02,0.0,0.0,0.0,,,,0,1,1,0.003976995008229814,0.0,0.0,0,0.002717070289427099,0.0006300452845048998,2863.0,-15.1,-14.1,11.400000000000006,-2.3,0.3999999999999915,-3.0,84.0,,5.600000000000001,0.5999999999999943,-5.800000000000001,-5.751988430947213,12.345143408050134,-8.692772257938827,,0.007343965347509401,0.0002756448119709005,-409.0,-15.1,-15.0,11.900000000000006,-2.3,0.8999999999999915,-2.0,-257.0,,2.5,13.399999999999991,-2.5,-0.7894736842105203,9.459064327485379,-14.233602783178146,,-0.004626895058082302,0.0003544004725339993,3272.0,0.0,0.9000000000000004,-0.5,0.0,-0.5,-1.0,341.0,,3.1000000000000014,-12.799999999999997,-3.3000000000000007,-4.962514746736693,2.8860790805647554,5.5408305252393175,169.82758620689657,0.0257727899192754,15.4,27.0,74.8,2.3,28.2,8566.0,0.0102382358732033,98.7,97.7,752.0,,44.9,83.4,12.4,18.33333333333333,64.44444444444444,21.20689655172414,
BX211,0.0,10.65989847715736,10.65989847715736,,1.0,1.0,46,179,133,0.019495202512828998,0.0,0.0,7.106598984771574,0.00048009259868209836,0.0008878424770146984,2145.0,-12.4,-17.599999999999998,11.0,1.2,-2.299999999999997,0.9000000000000057,88.0,50400.0,4.0,14.100000000000009,1.4000000000000004,-6.145148379886415,1.9012200605767475,-0.22580124743308305,11.234787542778111,-0.00046036276585940256,0.0005392820971497,1213.0,-12.9,-8.199999999999996,3.700000000000003,0.1,-1.7999999999999972,-3.700000000000003,110.0,-187500.0,5.200000000000003,10.600000000000009,0.3000000000000007,-3.0717953409833214,-0.5402025980446439,0.6703759895075598,25.170141246212186,0.0009404553645415009,0.0003485603798649983,932.0,0.49999999999999994,-9.400000000000002,7.299999999999997,1.0999999999999999,-0.5,4.6000000000000085,-22.0,237900.0,-1.2000000000000028,3.5,1.0999999999999996,-3.073353038903093,2.4414226586213914,-0.8961772369406429,-13.935353703434075,0.0346587396582792,13.1,47.3,56.3,0.0,30.9,11638.0,0.0124824075657332,98.7,94.3,911.0,520800.0,40.5,82.3,9.7,23.60471070148489,65.79621095750127,2.980544747081712,16.203904555314534
BX232,0.0,0.0,0.0,,,,-1,9,10,0.04153622497250148,0.0,0.0,0,-0.0012823567334240005,-0.0003433632783484998,4479.0,-4.399999999999999,2.0999999999999996,-13.200000000000003,0.39999999999999947,-3.200000000000003,3.4000000000000057,-2.0,55900.0,-3.0,13.0,-5.100000000000001,-5.173071587125417,-0.7574916759156451,1.7296411318150446,-1.1411584196394315,0.00030131879528540184,-0.0005185486244446,3674.0,-8.399999999999999,-3.3,-3.3000000000000043,-0.20000000000000018,1.3000000000000114,7.900000000000006,-111.0,9200.0,4.5,10.700000000000003,-2.1999999999999993,1.8274881942305683,3.8509906580433224,-0.6976880607315392,-6.054340584537847,-0.0015836755287094023,0.00017518534609610014,805.0,4.0,5.3999999999999995,-9.899999999999999,0.5999999999999996,-4.500000000000014,-4.5,109.0,46700.0,-7.5,2.299999999999997,-2.900000000000002,-7.000559781355985,-4.608482333958968,2.427329192546584,4.913182164898416,0.0186327134107886,32.8,10.6,63.2,5.2,32.0,19292.0,0.0066780653931859,84.6,86.6,1318.0,419800.0,43.9,82.2,26.8,36.30514705882353,46.3235294117647,3.115079365079365,39.89873417721519
BX224.04,0.0,0.0,0.0,,,,0,0,0,0.0025638691862663785,0.0,0.0,0,-0.0021570319240725028,0.0016932700603968995,7606.0,-18.400000000000002,5.099999999999998,13.799999999999997,-7.6,1.5,0.20000000000000284,242.0,39500.0,-11.199999999999996,6.299999999999997,16.1,-8.056943477894457,5.087832243412471,-0.9481471680779678,-1.7731098556568199,-0.001488352027610003,0.0011755823986195,1762.0,-12.600000000000001,8.099999999999998,6.199999999999996,-9.2,1.5999999999999943,-1.0999999999999943,118.0,3400.0,-4.9999999999999964,2.299999999999997,8.400000000000002,-16.797432549413582,7.975609026416635,-0.6718114912265594,5.7965035806704,-0.0006686798964624999,0.0005176876617773996,5844.0,-5.800000000000001,-3.0,7.600000000000001,1.5999999999999996,-0.09999999999999432,1.2999999999999972,124.0,36100.0,-6.199999999999999,4.0,7.699999999999999,8.740489071519125,-2.8877767830041634,-0.2763356768514085,-7.56961343632722,0.0474870578084555,36.1,12.8,42.6,13.2,37.6,21435.0,0.0186151855047454,97.9,98.6,1081.0,119000.0,36.8,88.4,18.9,37.93445878848063,56.50446871896723,2.759226713532513,19.123036649214654
BX4,0.0,0.0,0.0,,,,-23,-18,5,0.07863920868976064,0.0,0.0,0.4225352112676056,0.0005469134462891007,0.00048772842404529995,6626.0,-5.199999999999999,-4.200000000000003,-1.1999999999999886,-0.7999999999999998,1.0,2.5,-105.0,33700.0,-12.700000000000003,5.400000000000006,-1.6000000000000014,-9.656039223477308,9.474683942995867,-2.7769084332762235,-0.5707650273224054,0.0010554662300128002,0.0004296394207319999,-2213.0,-8.1,2.599999999999998,-2.8999999999999915,-2.4,-2.8999999999999986,-0.5999999999999943,-29.0,-24400.0,-9.600000000000001,3.5999999999999943,-6.5,-12.773320425045938,13.019611707893958,-2.471644730951742,-1.368945755031321,-0.0005085527837236994,5.808900331330004e-05,8839.0,2.9000000000000004,-6.800000000000001,1.7000000000000028,1.6,3.8999999999999986,3.0999999999999943,-76.0,58100.0,-3.1000000000000014,1.8000000000000114,4.899999999999999,3.1172812015686304,-3.544927764898091,-0.3052637023244815,0.7981807277089157,0.0054987269740122,12.2,27.1,67.6,3.0,36.1,30993.0,0.0019048809011029,40.0,91.0,1419.0,377900.0,45.6,90.0,30.0,61.44238517324738,34.24657534246575,3.788235294117648,9.58032786885246
BX266.02,0.0,0.9917355371900827,0.9917355371900827,,0.0,0.0,64,105,41,0.0698758360144666,0.0,0.0,0,-0.00022610274239689976,0.00016384256695430033,1465.0,-31.5,4.8999999999999995,7.0,-1.0,-1.7000000000000028,-0.09999999999999432,234.0,-58200.0,3.5,3.1999999999999886,14.399999999999999,-11.145845793516123,7.066714218416109,-0.9556150612592932,5.023313855304648,0.0009076878209265983,0.0001245203508852006,-2408.0,-28.599999999999994,4.1000000000000005,3.700000000000003,-0.5,0.7000000000000028,0.9000000000000057,103.0,-73400.0,3.400000000000002,0.0,5.699999999999999,-3.005872272493569,3.2464889524094644,0.9855251544571946,2.9882603134546155,-0.001133790563323498,3.932221606909973e-05,3873.0,-2.9000000000000057,0.7999999999999989,3.299999999999997,-0.5,-2.4000000000000057,-1.0,131.0,15200.0,0.09999999999999787,3.1999999999999886,8.7,-8.139973521022554,3.820225266006645,-1.9411402157164876,2.035053541850033,0.0168856149503065,66.3,4.7,45.8,2.5,39.9,29902.0,0.008414954238771,90.1,93.3,1092.0,453000.0,24.4,80.4,17.3,47.529007305543615,48.68929952728836,1.9417475728155336,13.3001808318264
BX20,0.20618556701030927,0.20618556701030927,0.0,3.0,6.0,,3,2,-1,0.05601961453900845,0.0,0.0,0.8247422680412371,0.0015370380669724008,0.0005435249743405996,1532.0,-14.100000000000001,-6.799999999999997,5.6000000000000085,0.0,2.700000000000003,2.3999999999999915,19.0,44200.0,-6.399999999999999,7.8999999999999915,-3.799999999999999,-12.243883789317216,5.396714915085887,1.608783653537236,-0.2427477126037303,0.0017670881723909002,0.00013651324936929908,-3573.0,-12.9,-6.0,1.6000000000000014,2.7,-3.5999999999999943,-0.9000000000000057,102.0,-7300.0,0.3999999999999986,6.3999999999999915,-1.299999999999999,-11.2694336597405,10.30469883428318,0.8946922197247529,13.904737830420347,-0.00023005010541849932,0.00040701172497130053,5105.0,-1.2,-0.7999999999999972,4.000000000000007,-2.7,6.299999999999997,3.299999999999997,-83.0,51500.0,-6.799999999999997,1.5,-2.5,-0.9744501295767165,-4.907983919197292,0.7140914338124831,-14.147485543024077,0.021316291086696,14.3,40.3,59.8,0.0,34.4,14889.0,0.0079278805559628,86.0,95.2,508.0,385800.0,45.9,87.9,12.2,36.5211115120895,57.01912666907253,1.360759493670886,13.58695652173913
BX33,0.0,0.0,0.0,,,,0,55,55,0.0189247905805691,0.0,0.0,1.7241379310344827,-0.002852915613410001,-9.952031209569875e-05,3302.0,-35.6,-12.200000000000003,-17.5,0.0,-0.5999999999999943,0.19999999999998863,154.0,73900.0,-15.5,-4.099999999999994,-3.799999999999999,4.7736806618190375,-2.8801159556041824,3.305453543885422,,0.0009819337460108997,9.288562462269993e-05,-849.0,-37.199999999999996,-9.600000000000001,-15.700000000000003,0.0,-0.6999999999999886,-2.0,87.0,18000.0,-5.300000000000004,-10.599999999999994,-4.8,1.761309023188753,-2.145034843205579,0.11620888050282652,,-0.0038348493594209006,-0.0001924059367183987,4151.0,1.5999999999999999,-2.6000000000000014,-1.7999999999999972,0.0,0.09999999999999432,2.1999999999999886,67.0,55900.0,-10.199999999999996,6.5,1.0000000000000009,3.0123716386302846,-0.7350811123986034,3.1892446633825955,-20.275514738557234,0.0245947864625836,38.4,42.6,78.2,0.0,28.0,10961.0,0.0083132634037273,91.1,95.4,539.0,388300.0,58.6,97.8,12.6,15.156794425087108,67.77003484320558,4.087403598971722,
BX143,0.0,0.0,0.0,,,,291,303,12,0.002940774088455927,0.0,0.0,2.898550724637681,0.005612433699272199,0.0026828666584433,674.0,-0.9999999999999999,-8.299999999999997,6.199999999999996,0.0,3.0,20.200000000000003,90.0,,-20.5,9.199999999999989,0.6999999999999993,-0.9931204037180006,4.655049709935511,-30.44023432631186,,0.002551807080301,0.0012026643641298,742.0,3.4,-8.0,-3.1000000000000014,3.8,1.2999999999999972,20.299999999999997,-174.0,,-25.7,5.5,-6.5,-4.359079945879168,0.12941937761044642,-25.853090061546308,,0.0030606266189711993,0.0014802022943135001,-68.0,-4.3999999999999995,-0.29999999999999716,9.299999999999997,-3.8,1.7000000000000028,-0.09999999999999432,264.0,,5.199999999999999,3.6999999999999886,7.199999999999999,3.3659595421611677,4.525630332325065,-4.58714426476555,-168.50556438791733,0.0058128777599605,1.9,58.0,41.2,0.0,24.2,10254.0,0.0025209695325027,96.3,78.0,715.0,,51.4,81.4,17.5,14.044943820224718,63.48314606741573,36.01769911504425,
BX227.01,0.0,4.081632653061225,4.081632653061225,,1.0,1.0,1,1,0,0.009204748115903121,0.0,0.0,0,-0.0030510473553315987,0.0014699723952858006,4343.0,-6.9,3.799999999999997,-12.299999999999997,1.9,1.5,2.1000000000000085,247.0,,-17.0,9.0,12.4,1.8895855102751646,0.6356451909990852,-1.5946055630131433,-6.456319369853212,0.0019229290054611978,0.0015297968532335011,105.0,-7.300000000000001,0.6999999999999957,-8.799999999999997,2.4,1.5,2.5,209.0,,-13.199999999999996,12.299999999999997,14.200000000000001,7.162832408365226,-9.160471337601095,-0.3623478450365356,-20.44916951552195,-0.004973976360792796,-5.982445794770058e-05,4238.0,0.3999999999999999,3.1000000000000014,-3.5,-0.5,0.0,-0.3999999999999915,38.0,,-3.8000000000000043,-3.299999999999997,-1.8000000000000007,-5.273246898090061,9.79611652860018,-1.2322577179766077,13.99285014566874,0.0470733020536881,8.4,36.2,68.1,0.0,32.2,13878.0,0.0146911776017229,97.0,94.8,945.0,440400.0,52.9,82.9,6.9,17.55485893416928,69.63725929243171,3.633440514469454,45.1530612244898
BX389,0.2801120448179272,0.2801120448179272,0.0,2.0,5.0,,38,17,10,0.037952409978033605,0.0,0.0,5.602240896358543,0.002948493504100303,0.0004491845572652999,3269.0,-13.2,-5.8,-3.1000000000000085,3.0,0.5,4.0,188.0,50900.0,-10.100000000000001,9.600000000000009,9.5,-5.408525854434993,13.240351526157092,-1.8314043711353336,-11.112200435729847,0.0027814889892195972,0.0002764212660094009,2233.0,-8.899999999999999,-2.299999999999999,-8.5,1.0,1.0999999999999943,6.400000000000006,136.0,-27900.0,-11.299999999999997,3.0,8.100000000000001,-1.8374051874388915,7.931613498758097,-1.3768909386585513,-28.371459694989113,0.0001670045148807059,0.000172763291255899,1036.0,-4.300000000000001,-3.500000000000001,5.3999999999999915,2.0,-0.5999999999999943,-2.4000000000000057,52.0,78800.0,1.1999999999999957,6.6000000000000085,1.4000000000000004,-3.5711206669961015,5.308738027398995,-0.45451343247678233,17.259259259259267,0.0288457108633557,36.4,13.1,67.7,1.0,23.9,9889.0,0.0103600386989772,96.2,86.8,1075.0,456500.0,50.0,72.1,7.3,17.302798982188296,50.06361323155216,3.418043202033037,69.8529411764706
BX138,0.0,0.0,0.0,,,,0,0,0,0.03742557993682358,0.0,0.0,0,-0.0006120941914236002,-0.00026721531367530004,449.0,-30.9,-3.0,18.000000000000004,-1.5,0.0,3.0999999999999943,188.0,-36300.0,-7.0,7.700000000000003,-1.8999999999999986,2.6820989441040552,11.193007420465447,6.344248477234051,5.554037766171156,-0.0003409298829650004,-0.00013821481741829993,4021.0,-22.200000000000003,-0.5,2.0,2.3,-1.1000000000000014,-1.4000000000000057,39.0,-31800.0,-7.699999999999999,3.0999999999999943,-3.6999999999999993,6.156666751178946,8.193307050014367,6.016340716125787,1.5455881276979717,-0.00027116430845859976,-0.0001290004962570001,-3572.0,-8.699999999999996,-2.5,16.000000000000004,-3.8,1.1000000000000014,4.5,149.0,-4500.0,0.6999999999999993,4.6000000000000085,1.8000000000000007,-3.474567807074891,2.9997003704510803,0.32790776110826414,4.008449638473184,0.0040187603578842,83.5,4.2,25.7,3.0,39.2,32728.0,0.0018981501592103,35.2,88.2,1234.0,311500.0,31.0,90.5,24.7,69.08371786420567,14.963744232036914,4.052863436123348,13.406488549618324
BX24,0.0,0.0,0.0,,,,0,0,0,0.0,0.0,0.0,0,0.0002294209415435,5.6245134055836616e-05,,,,,,,,,,,,,,,,,0.0001820566181281,3.848351277504611e-05,,,,,,,,,,,,,,,,,4.73643234154e-05,1.7761621280790507e-05,6322.0,-5.300000000000004,5.300000000000004,0.0,0.0,0.0,0.0,,,0.0,0.0,6.900000000000006,0.0,0.0,-12.599137215861955,,0.0,,,,,,,0.0,,,,,,,,,,,
BX74,0.0,0.0,0.0,,,,25,25,0,0.03983646619901379,0.0,0.0,0.3184713375796178,-0.0006571846849253993,-0.00010685929836190024,635.0,-14.7,-3.299999999999997,-5.700000000000003,-1.1,6.400000000000006,-2.0,481.0,40500.0,-9.200000000000003,1.6000000000000085,-7.6,-5.555901275707363,1.462195501400167,-4.65324917218543,0.27425082279577495,-0.00029920603541319993,-8.548743868950007e-05,-1870.0,-13.799999999999999,-2.799999999999997,-6.6000000000000085,-0.9000000000000001,5.299999999999997,0.20000000000000284,374.0,-31800.0,-9.700000000000003,0.9000000000000057,-1.3000000000000007,-8.598951876897502,6.169599976246502,-2.943279109589041,6.762077294685996,-0.00035797864951219935,-2.137185967240017e-05,2505.0,-0.8999999999999999,-0.5,0.9000000000000057,-0.2,1.1000000000000085,-2.200000000000003,107.0,72300.0,0.5,0.7000000000000028,-6.299999999999999,3.0430506011901386,-4.707404474846335,-1.7099700625963896,-6.487826471890221,0.0200735191972729,16.9,31.9,72.4,1.1,40.2,22950.0,0.0078060717453329,74.9,95.5,901.0,394400.0,38.6,94.6,22.2,55.58912386706949,38.670694864048336,4.984375,12.793478260869565
BX401,0.0,0.0,0.0,,,,1,189,188,0.00766001777124123,0.0,0.0,2.3255813953488373,-0.0026169255232385003,0.000938807362596699,5665.0,-17.4,-5.5,10.0,-1.9,2.799999999999997,-1.0,305.0,,-15.799999999999997,-0.9000000000000057,-8.399999999999999,-4.479938665985175,10.824175824175825,-0.5945210036196298,6.634959539371309,-0.001595972516414499,0.0011030986510510987,4487.0,-16.299999999999997,-4.800000000000001,7.8999999999999915,-1.3,2.5999999999999943,-3.8999999999999915,148.0,,-18.5,-5.299999999999997,-9.599999999999998,-4.474175143320123,10.381619619537844,-0.3833001139043728,71.90937173686044,-0.0010209530068240012,-0.0001642912884543997,1178.0,-1.1,-0.6999999999999993,2.1000000000000085,-0.6,0.20000000000000284,2.8999999999999915,157.0,,2.700000000000003,4.3999999999999915,1.1999999999999993,-0.005763522665052534,0.44255620463798095,-0.211220889715257,-65.27441219748913,0.0288917965839147,19.4,15.4,76.9,2.5,30.4,12567.0,0.0081793591466241,96.4,99.3,1065.0,368800.0,59.3,89.5,17.9,14.945054945054943,67.74725274725274,2.9764801297648016,46.43382352941177
BX16,0.0,0.26246719160104987,0.26246719160104987,,1.0,1.0,-3,-2,1,0.04198217097590045,0.0,0.0,0,0.0011585741703929002,-8.24607950457995e-05,1877.0,-12.400000000000002,-5.599999999999994,-0.7000000000000028,1.1,0.7999999999999972,3.5999999999999943,193.0,34800.0,3.200000000000003,4.699999999999989,0.8999999999999986,-0.9251645482402893,-0.4941206868415833,-1.2716467802590645,5.440091554052106,0.001634785261782101,-1.4430639132999301e-05,-6471.0,-13.8,-10.999999999999996,6.700000000000003,0.0,0.7000000000000028,1.8999999999999915,108.0,-78800.0,4.600000000000001,3.799999999999997,-7.800000000000001,4.5487108573981345,-7.480930268973879,0.13623945115657898,2.1169679567336104,-0.0004762110913892007,-6.80301559128002e-05,8348.0,1.4000000000000004,5.400000000000002,-7.400000000000006,1.1,0.09999999999999432,1.7000000000000028,85.0,113600.0,-1.3999999999999986,0.8999999999999915,8.7,-5.473875405638424,6.986809582132295,-1.4078862314156435,3.323123597318496,0.0108497791081452,16.1,40.3,60.0,0.0,39.1,20700.0,0.0042384848653518,83.2,94.2,837.0,455200.0,37.5,91.4,17.6,40.09501187648456,51.59144893111639,3.204419889502762,17.665876777251185
BX163,0.0,0.0,0.0,,,,0,0,0,0.0,0.0,0.0,0,-0.0004799330136049,0.0,,,,,,,,,,,,,,,,,-0.0004799330136049,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0004799330136049,9.9,53.5,57.4,0.0,19.4,4497.0,0.0,,,,,,6.0,9.0,0.0,76.05633802816901,92.5925925925926,
BX83,0.0,0.0,0.0,,,,-2,-18,-16,0.02806390917498485,0.0,0.0,7.751937984496124,0.003977880925336397,0.0002337180332160002,4553.0,-28.0,-21.900000000000002,4.400000000000006,2.2,-2.200000000000003,6.700000000000003,287.0,213500.0,-6.799999999999997,9.799999999999997,8.299999999999999,-2.068624419462452,-0.8781473245319802,-1.4848796973566172,-6.885367787171386,0.0047912196809281014,6.0766688636099825e-05,1572.0,-29.7,-22.500000000000004,5.0,3.6,1.0999999999999943,6.900000000000006,57.0,124100.0,0.0,7.5,4.9,-6.978016325690833,2.656149730000692,-1.0547797988423486,28.91230943862523,-0.000813338755591704,0.00017295134457990038,2981.0,1.7,0.6000000000000014,-0.5999999999999943,-1.4,-3.299999999999997,-0.20000000000000284,230.0,89400.0,-6.799999999999997,2.299999999999997,3.3999999999999986,4.909391906228381,-3.534297054532672,-0.43009989851426855,-35.79767722579662,0.0274011022142446,30.0,36.2,76.3,0.0,28.4,11883.0,0.0102134780515395,93.5,89.6,832.0,281500.0,47.5,81.8,7.9,20.70193285859613,69.735503560529,3.6323851203501096,26.584766584766584
BX239,0.0,2.586206896551724,2.586206896551724,,0.8333333333333334,0.8333333333333334,47,116,69,0.020149026279176238,0.0,0.0,4.741379310344827,-0.0017172715718119028,0.0005761898037001008,1622.0,-6.6,-5.399999999999999,0.7999999999999972,-0.7999999999999998,-0.8999999999999915,1.5999999999999943,195.0,,-12.399999999999999,12.0,-8.0,5.234294136869726,3.432777251366275,-1.163975474004042,-8.885900263596746,-0.0013896342324530991,0.0006270300804970992,2157.0,-6.1,-11.899999999999999,10.900000000000006,-1.9,0.7000000000000028,2.3999999999999915,155.0,,-16.0,13.100000000000009,-4.800000000000001,5.051321502903344,-3.9860248364124686,-0.7537057816098747,-16.479927191829304,-0.0003276373393588036,-5.084027679699843e-05,-535.0,-0.5,6.5,-10.100000000000009,1.1,-1.5999999999999943,-0.7999999999999972,40.0,,3.6000000000000014,-1.1000000000000085,-3.1999999999999993,0.18297263396638286,7.418802087778744,-0.41026969239416733,7.594026928232559,0.0461912159299534,6.6,30.4,69.5,1.9,25.0,10576.0,0.0147210845925716,97.8,93.4,981.0,332900.0,59.4,77.8,17.3,15.747702589807853,69.00584795321637,2.826876513317192,38.62068965517241
BX399.02,0.0,0.0,0.0,,,,84,78,-6,0.012367842589239722,0.0,0.0,0,0.010052012848314897,0.0007092661133847999,4945.0,-11.5,-7.699999999999999,5.700000000000003,-1.5,0.5999999999999943,4.0,264.0,,0.10000000000000142,-1.8999999999999915,0.8000000000000007,5.237711965052876,-14.386288881774618,-1.320164668856457,-38.880333727892264,0.009228611958063598,0.0002038121015474001,5779.0,-5.4,-1.6999999999999993,-5.099999999999994,-2.1,0.7999999999999972,7.8999999999999915,132.0,,-5.199999999999996,1.1000000000000085,-2.0999999999999996,-1.4011896893588887,-8.672571050892259,-1.9760860305708876,-42.16321742773356,0.0008234008902512982,0.0005054540118373998,-834.0,-6.1000000000000005,-6.0,10.799999999999997,0.6,-0.20000000000000284,-3.8999999999999915,132.0,,5.299999999999997,-3.0,2.9000000000000004,6.6389016544117645,-5.713717830882359,0.6559213617144306,3.2828836998412925,0.0359769121651367,15.3,20.0,75.1,2.1,30.2,11871.0,0.0141934747517568,98.0,91.4,1009.0,,48.8,84.8,11.6,14.342366159947124,74.88433575677462,4.015887025595763,76.63594470046084
BX344,0.0,0.0,0.0,,,,0,1,1,0.039126373087172796,0.0,0.0,0,0.0038277329121342,0.0006305250554097998,-5684.0,-12.0,-17.6,18.4,-2.6000000000000005,-17.300000000000004,3.3000000000000114,621.0,54100.0,6.399999999999999,1.4000000000000057,1.3000000000000043,-5.8452417148069316,-1.25460288503767,-5.074515847661246,-30.365129280223627,0.0046365882862456995,0.00033755381754260044,-9717.0,-5.6,-13.100000000000001,-2.6000000000000014,1.4000000000000004,-2.6000000000000014,-1.6999999999999886,651.0,33600.0,12.200000000000003,2.0,0.3000000000000007,8.132894243194798,-6.793275621696985,-2.8712532000241886,-26.76102573161397,-0.0008088553741114994,0.0002929712378671994,4033.0,-6.4,-4.5,21.0,-4.000000000000001,-14.700000000000003,5.0,-30.0,20500.0,-5.800000000000004,-0.5999999999999943,1.0000000000000036,-13.97813595800173,5.538672736659315,-2.203262647637058,-3.6041035486096558,0.0100056046671591,14.9,50.9,36.0,9.4,38.0,32079.0,0.003636664713525,61.2,94.6,1068.0,427700.0,28.5,93.1,31.4,52.17391304347826,45.04830917874396,7.908847184986596,45.64814814814815
